StationID_Master	COMID	clust	SampDate	SampYear	ChemSampleID	PhabSampID	FldChemSampID	FlowSampID	BMISampID	AlgSampID	EpiphyteSampID	IntegAlgSampID	MacroalgSampID	MicroalgSampID
412PS0052	22514854	1	5/20/2008	2008	412PS0052_2008-05-20	412PS0052_2008-05-20	NA	NA	412PS0052_5/20/2008_BMI_RWB_1	412PS0052_5/20/2008_1	NA	412PS0052_5/20/2008_1	NA	412PS0052_5/20/2008_1
412PS0052	22514854	1	5/20/2008	2008	412PS0052_2008-05-20	412PS0052_2008-05-20	NA	NA	412PS0052_5/20/2008_BMI_RWB_1	412PS0052_5/20/2008_2	NA	412PS0052_5/20/2008_2	NA	412PS0052_5/20/2008_2
412PS0052	22514854	1	5/20/2008	2008	412PS0052_2008-05-20	412PS0052_2008-05-20	NA	NA	412PS0052_5/20/2008_BMI_RWB_2	412PS0052_5/20/2008_2	NA	412PS0052_5/20/2008_2	NA	412PS0052_5/20/2008_2
412PS0052	22514854	1	4/25/2017	2017	NA	NA	412PS0052_2017-04-25	NA	NA	NA	NA	NA	NA	NA
412WE0552	22514712	6	7/25/2000	2000	412WE0552_2000-07-25	412WE0552_2000-07-25	NA	412WE0552_modeledflow	412WE0552_7/25/2000_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
412WE0552	22514712	6	7/25/2000	2000	412WE0552_2000-07-25	412WE0552_2000-07-25	NA	412WE0552_modeledflow	412WE0552_7/25/2000_BMI_RWB_1	NA	NA	NA	NA	NA
412WE0552	22514712	6	7/25/2000	2000	412WE0552_2000-07-25	412WE0552_2000-07-25	NA	412WE0552_modeledflow	412WE0552_7/25/2000_BMI_TRC_1	NA	NA	NA	NA	NA
412WE0552	22514712	6	8/26/2015	2015	NA	NA	412WE0552_2015-08-26	412WE0552_modeledflow	412WE0552_8/26/2015_BMI_RWB_1	412WE0552_8/26/2015_1	NA	412WE0552_8/26/2015_1	NA	NA
412WE0552	22514712	6	6/8/2016	2016	NA	NA	412WE0552_2016-06-08	412WE0552_modeledflow	NA	NA	NA	NA	NA	NA
412WE0552	22514712	6	5/24/2017	2017	NA	NA	412WE0552_2017-05-24	412WE0552_modeledflow	NA	NA	NA	NA	NA	NA
412WE0563	22514198	6	6/21/2001	2001	412WE0563_2001-06-21	412WE0563_2001-06-21	NA	412WE0563_modeledflow	412WE0563_6/21/2001_BMI_RWB_1	NA	NA	NA	NA	NA
412WE0563	22514198	6	6/21/2001	2001	412WE0563_2001-06-21	412WE0563_2001-06-21	NA	412WE0563_modeledflow	412WE0563_6/21/2001_BMI_TRC_1	NA	NA	NA	NA	NA
412WE0563	22514198	6	6/21/2001	2001	412WE0563_2001-06-21	412WE0563_2001-06-21	NA	412WE0563_modeledflow	412WE0563_6/21/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
412WE0896	22514528	5	6/19/2001	2001	412WE0896_2001-06-19	412WE0896_2001-06-19	NA	412WE0896_modeledflow	412WE0896_6/19/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
412WE0896	22514528	5	6/19/2001	2001	412WE0896_2001-06-19	412WE0896_2001-06-19	NA	412WE0896_modeledflow	412WE0896_6/19/2001_BMI_TRC_1	NA	NA	NA	NA	NA
412WE0896	22514528	5	6/19/2001	2001	412WE0896_2001-06-19	412WE0896_2001-06-19	NA	412WE0896_modeledflow	412WE0896_6/19/2001_BMI_RWB_1	NA	NA	NA	NA	NA
412WE0896	22514528	5	9/2/2015	2015	NA	NA	412WE0896_2015-09-02	412WE0896_modeledflow	412WE0896_9/2/2015_BMI_RWB_1	NA	NA	NA	NA	NA
481S05856	22555020	6	6/13/2013	2013	481S05856_2013-06-13	481S05856_2013-06-13	NA	481S05856_modeledflow	481S05856_6/13/2013_BMI_RWB_1	481S05856_6/13/2013_1	481S05856_6/13/2013_1	481S05856_6/13/2013_1	481S05856_6/13/2013_1	481S05856_6/13/2013_1
801BNC530	22558750	6	5/29/2007	2007	NA	NA	NA	NA	801BNC530_5/29/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801BNC530	22558750	6	7/17/2012	2012	NA	NA	NA	NA	801BNC530_7/17/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801BNC530	22558750	6	7/23/2012	2012	801BNC530_2012-07-23	NA	NA	NA	NA	NA	NA	NA	NA	NA
801BNC530	22558750	6	6/19/2014	2014	801BNC530_2014-06-19	801BNC530_2014-06-19	NA	NA	801BNC530_6/19/2014_BMI_RWB_1	801BNC530_6/19/2014_1	801BNC530_6/19/2014_1	801BNC530_6/19/2014_1	801BNC530_6/19/2014_1	801BNC530_6/19/2014_1
801BRC184	22555476	5	7/7/2009	2009	NA	NA	801BRC184_2009-07-07	NA	801BRC184_7/7/2009_BMI_RWB_1	NA	NA	NA	NA	NA
801BRC184	22555476	5	7/7/2009	2009	NA	NA	801BRC184_2009-07-07	NA	801BRC184_7/7/2009_BMI_RWB_2	NA	NA	NA	NA	NA
801BRC184	22555476	5	6/30/2014	2014	801BRC184_2014-06-30	NA	NA	NA	801BRC184_6/30/2014_BMI_RWB_1	801BRC184_6/30/2014_2	NA	801BRC184_6/30/2014_2	NA	801BRC184_6/30/2014_2
801BRC184	22555476	5	6/30/2014	2014	801BRC184_2014-06-30	NA	NA	NA	801BRC184_6/30/2014_BMI_RWB_2	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1
801BRC184	22555476	5	6/30/2014	2014	801BRC184_2014-06-30	NA	NA	NA	801BRC184_6/30/2014_BMI_RWB_2	801BRC184_6/30/2014_2	NA	801BRC184_6/30/2014_2	NA	801BRC184_6/30/2014_2
801BRC184	22555476	5	6/30/2014	2014	801BRC184_2014-06-30	NA	NA	NA	801BRC184_6/30/2014_BMI_RWB_1	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1	801BRC184_6/30/2014_1
801CCCCTT	22555088	6	5/20/2004	2004	NA	NA	NA	NA	801CCCCTT_5/20/2004_BMI_TRC_1	NA	NA	NA	NA	NA
801CCCCTT	22555088	6	6/13/2005	2005	NA	NA	NA	NA	801CCCCTT_6/13/2005_BMI_CSBP_Comp_1	NA	NA	NA	NA	NA
801CCCCTT	22555088	6	5/3/2007	2007	NA	NA	NA	NA	801CCCCTT_5/3/2007_BMI_TRC_1	NA	NA	NA	NA	NA
801CCCCTT	22555088	6	5/15/2013	2013	801CCCCTT_2013-05-15	801CCCCTT_2013-05-15	NA	NA	801CCCCTT_5/15/2013_BMI_RWB_1	801CCCCTT_5/15/2013_1	NA	801CCCCTT_5/15/2013_1	NA	801CCCCTT_5/15/2013_1
801CCWFAC	22555028	6	5/20/2004	2004	NA	NA	NA	NA	801CCWFAC_5/20/2004_BMI_TRC_1	NA	NA	NA	NA	NA
801CCWFAC	22555028	6	6/13/2005	2005	NA	NA	NA	NA	801CCWFAC_6/13/2005_BMI_CSBP_Comp_1	NA	NA	NA	NA	NA
801CCWFAC	22555028	6	5/1/2007	2007	NA	NA	NA	NA	801CCWFAC_5/1/2007_BMI_TRC_1	NA	NA	NA	NA	NA
801CCWFAC	22555028	6	6/7/2011	2011	801CCWFAC_2011-06-07	801CCWFAC_2011-06-07	NA	NA	801CCWFAC_6/7/2011_BMI_RWB_1	801CCWFAC_6/7/2011_1	801CCWFAC_6/7/2011_1	801CCWFAC_6/7/2011_1	801CCWFAC_6/7/2011_1	801CCWFAC_6/7/2011_1
801CE0152	22555028	6	7/20/2005	2005	NA	801CE0152_2005-07-20	NA	801CE0152_modeledflow	801CE0152_7/20/2005_BMI_RWB_1	NA	NA	NA	NA	NA
801CE0152	22555028	6	7/20/2005	2005	NA	801CE0152_2005-07-20	NA	801CE0152_modeledflow	801CE0152_7/20/2005_BMI_TRC_1	NA	NA	NA	NA	NA
801CJW027	22554548	4	6/23/2006	2006	NA	NA	NA	NA	801CJW027_6/23/2006_BMI_RWB_1	NA	NA	NA	NA	NA
801CJW027	22554548	4	1/26/2012	2012	NA	NA	801CJW027_2012-01-26	NA	NA	NA	NA	NA	NA	NA
801CJW027	22554548	4	6/25/2012	2012	NA	801CJW027_2012-06-25	NA	NA	801CJW027_6/25/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801CJW027	22554548	4	7/8/2012	2012	801CJW027_2012-07-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
801CJW041	22554584	4	6/23/2006	2006	NA	NA	NA	NA	801CJW041_6/23/2006_BMI_RWB_1	NA	NA	NA	NA	NA
801CJW041	22554584	4	6/21/2012	2012	NA	801CJW041_2012-06-21	NA	NA	801CJW041_6/21/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801CJW041	22554584	4	6/26/2012	2012	801CJW041_2012-06-26	NA	NA	NA	NA	NA	NA	NA	NA	NA
801CTCNHL	22555756	4	4/18/2014	2014	NA	NA	NA	NA	801CTCNHL_4/18/2014_BMI_RWB_1	NA	NA	NA	NA	NA
801CYC114	22555684	6	7/7/2008	2008	NA	NA	801CYC114_2008-07-07	NA	801CYC114_7/7/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801CYC114	22555684	6	7/9/2013	2013	801CYC114_2013-07-09	801CYC114_2013-07-09	NA	NA	801CYC114_7/9/2013_BMI_RWB_1	NA	NA	NA	NA	NA
801CYC114	22555684	6	7/15/2013	2013	801CYC114_2013-07-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
801CYC398	22555802	1	6/15/2007	2007	NA	NA	NA	NA	801CYC398_6/15/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801CYC398	22555802	1	6/5/2014	2014	801CYC398_2014-06-05	NA	NA	NA	801CYC398_6/5/2014_BMI_RWB_1	801CYC398_6/5/2014_1	801CYC398_6/5/2014_1	801CYC398_6/5/2014_1	801CYC398_6/5/2014_1	801CYC398_6/5/2014_1
801CYC398	22555802	1	6/9/2016	2016	801CYC398_2016-06-09	NA	NA	NA	801CYC398_6/9/2019_BMI_RWB_1	NA	NA	NA	NA	NA
801DRC025	22558770	6	6/16/2007	2007	NA	NA	NA	NA	801DRC025_6/16/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801DRC025	22558770	6	6/25/2014	2014	801DRC025_2014-06-25	NA	NA	NA	801DRC025_6/25/2014_BMI_RWB_MCM_1	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1
801DRC025	22558770	6	6/25/2014	2014	801DRC025_2014-06-25	NA	NA	NA	801DRC025_6/25/2014_BMI_RWB_MCM_1	801DRC025_6/25/2014_2	NA	801DRC025_6/25/2014_2	NA	801DRC025_6/25/2014_2
801DRC025	22558770	6	6/25/2014	2014	801DRC025_2014-06-25	NA	NA	NA	801DRC025_6/25/2014_BMI_RWB_MCM_2	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1	801DRC025_6/25/2014_1
801DRC025	22558770	6	6/25/2014	2014	801DRC025_2014-06-25	NA	NA	NA	801DRC025_6/25/2014_BMI_RWB_MCM_2	801DRC025_6/25/2014_2	NA	801DRC025_6/25/2014_2	NA	801DRC025_6/25/2014_2
801EEWADD	22555032	6	6/5/2012	2012	801EEWADD_2012-06-05	801EEWADD_2012-06-05	NA	NA	801EEWADD_6/5/2012_BMI_RWB_1	801EEWADD_6/5/2012_1	NA	801EEWADD_6/5/2012_1	NA	801EEWADD_6/5/2012_1
801ETC226	22555344	4	6/26/2006	2006	NA	NA	NA	NA	801ETC226_6/26/2006_BMI_RWB_1	NA	NA	NA	NA	NA
801ETC226	22555344	4	6/10/2014	2014	801ETC226_2014-06-10	NA	NA	NA	801ETC226_6/10/2014_BMI_RWB_1	801ETC226_6/10/2014_1	NA	801ETC226_6/10/2014_1	NA	801ETC226_6/10/2014_1
801FC1089	22563072	5	5/20/2014	2014	801FC1089_2014-05-20	NA	NA	NA	801FC1089_5/20/2014_BMI_RWB_1	801FC1089_5/20/2014_1	NA	801FC1089_5/20/2014_1	NA	801FC1089_5/20/2014_1
801FDCCCR	22555582	6	5/20/2004	2004	NA	NA	NA	NA	801FDCCCR_5/20/2004_BMI_TRC_1	NA	NA	NA	NA	NA
801FDCCCR	22555582	6	6/6/2005	2005	NA	NA	NA	NA	801FDCCCR_6/6/2005_BMI_CSBP_Comp_1	NA	NA	NA	NA	NA
801FDCCCR	22555582	6	5/1/2007	2007	NA	NA	NA	NA	801FDCCCR_5/1/2007_BMI_TRC_1	NA	NA	NA	NA	NA
801HBC050	22558836	6	6/23/2008	2008	NA	NA	801HBC050_2008-06-23	NA	801HBC050_6/23/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801HBC050	22558836	6	6/19/2013	2013	801HBC050_2013-06-19	801HBC050_2013-06-19	NA	NA	801HBC050_6/19/2013_BMI_RWB_1	NA	NA	NA	NA	NA
801HBC050	22558836	6	6/24/2013	2013	801HBC050_2013-06-24	NA	NA	NA	NA	NA	NA	NA	NA	NA
801HNC203	22558720	5	5/29/2007	2007	NA	NA	NA	NA	801HNC203_5/29/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801HNC203	22558720	5	7/17/2012	2012	NA	801HNC203_2012-07-17	NA	NA	801HNC203_7/17/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801HNC203	22558720	5	7/23/2012	2012	801HNC203_2012-07-23	NA	NA	NA	NA	NA	NA	NA	NA	NA
801LCMFAS	22557786	6	5/20/2004	2004	NA	NA	NA	NA	801LCMFAS_5/20/2004_BMI_TRC_1	NA	NA	NA	NA	NA
801LCMFAS	22557786	6	6/14/2005	2005	NA	NA	NA	NA	801LCMFAS_6/14/2005_BMI_CSBP_Comp_1	NA	NA	NA	NA	NA
801LCMFAS	22557786	6	5/3/2007	2007	NA	NA	NA	NA	801LCMFAS_5/3/2007_BMI_TRC_1	NA	NA	NA	NA	NA
801LCMFAS	22557786	6	5/13/2013	2013	801LCMFAS_2013-05-13	801LCMFAS_2013-05-13	NA	NA	801LCMFAS_5/13/2013_BMI_RWB_1	801LCMFAS_5/13/2013_1	NA	801LCMFAS_5/13/2013_1	NA	801LCMFAS_5/13/2013_1
801LYC062	22554844	5	6/23/2006	2006	NA	NA	NA	NA	801LYC062_6/23/2006_BMI_RWB_1	NA	NA	NA	NA	NA
801LYC062	22554844	5	7/1/2015	2015	NA	NA	NA	NA	801LYC062_7/1/2015_BMI_RWB_1	NA	NA	NA	NA	NA
801M12611	22560942	5	7/1/2015	2015	NA	801M12611_2015-07-01	801M12611_2015-07-01	NA	801M12611_7/1/2015_BMI_RWB_MCM_1	801M12611_7/1/2015_1	NA	801M12611_7/1/2015_1	NA	NA
801M12625	22563212	5	7/1/1951	1951	NA	NA	801M12625_1951-07-01	NA	NA	NA	NA	NA	NA	NA
801M12625	22563212	5	7/1/2015	2015	NA	NA	NA	NA	801M12625_7/1/2015_BMI_RWB_MCM_1	801M12625_7/1/2015_1	NA	801M12625_7/1/2015_1	NA	NA
801M15376	22557906	1	6/30/2015	2015	NA	NA	NA	NA	801M15376_6/30/2015_BMI_RWB_1	NA	NA	NA	NA	NA
801M16861	22560686	3	4/15/2015	2015	NA	801M16861_2015-04-15	801M16861_2015-04-15	NA	801M16861_4/15/2015_BMI_RWB_1	801M16861_4/15/2015_1	NA	801M16861_4/15/2015_1	NA	NA
801M16861	22560686	3	4/15/2015	2015	NA	801M16861_2015-04-15	801M16861_2015-04-15	NA	801M16861_4/15/2015_BMI_RWB_2	801M16861_4/15/2015_1	NA	801M16861_4/15/2015_1	NA	NA
801MFC100	22558644	6	5/28/2007	2007	NA	NA	NA	NA	801MFC100_5/28/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801MFC100	22558644	6	7/8/2015	2015	NA	NA	NA	NA	801MFC100_7/8/2015_BMI_RWB_1	NA	NA	NA	NA	NA
801MHC219	22558904	6	7/6/2009	2009	NA	801MHC219_2009-07-06	801MHC219_2009-07-06	NA	801MHC219_7/6/2009_BMI_RWB_1	NA	NA	NA	NA	NA
801MHC219	22558904	6	6/27/2012	2012	NA	NA	NA	NA	801MHC219_6/27/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801MHC219	22558904	6	7/8/2012	2012	801MHC219_2012-07-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
801MHC219	22558904	6	6/24/2014	2014	801MHC219_2014-06-24	NA	NA	NA	801MHC219_6/24/2014_BMI_RWB_1	801MHC219_6/24/2014_1	801MHC219_6/24/2014_1	801MHC219_6/24/2014_1	801MHC219_6/24/2014_1	801MHC219_6/24/2014_1
801MIC034	22558938	6	6/22/2006	2006	NA	NA	NA	NA	801MIC034_6/22/2006_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC034	22558938	6	6/25/2015	2015	NA	NA	NA	NA	801MIC034_6/25/2015_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC042	22563070	1	5/31/2006	2006	NA	NA	NA	NA	801MIC042_5/31/2006_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC042	22563070	1	6/13/2012	2012	NA	801MIC042_2012-06-13	NA	801MIC042_modeledflow	801MIC042_6/13/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC042	22563070	1	6/19/2012	2012	801MIC042_2012-06-19	NA	NA	801MIC042_modeledflow	NA	NA	NA	NA	NA	NA
801MIC042	22563070	1	6/9/2014	2014	801MIC042_2014-06-09	NA	NA	801MIC042_modeledflow	801MIC042_6/9/2014_BMI_RWB_1	801MIC042_6/9/2014_1	801MIC042_6/9/2014_1	801MIC042_6/9/2014_1	801MIC042_6/9/2014_1	801MIC042_6/9/2014_1
801MIC272	22558960	6	6/25/2008	2008	NA	NA	801MIC272_2008-06-25	NA	801MIC272_6/25/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC272	22558960	6	7/9/2015	2015	NA	NA	NA	NA	801MIC272_7/9/2015_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC370	22556002	5	6/17/2007	2007	NA	NA	NA	NA	801MIC370_6/17/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC370	22556002	5	6/17/2007	2007	NA	NA	NA	NA	801MIC370_6/17/2007_BMI_RWB_2	NA	NA	NA	NA	NA
801MIC370	22556002	5	6/27/2012	2012	NA	801MIC370_2012-06-27	NA	NA	801MIC370_6/27/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801MIC370	22556002	5	6/27/2012	2012	NA	801MIC370_2012-06-27	NA	NA	801MIC370_6/27/2012_BMI_RWB_2	NA	NA	NA	NA	NA
801MIC370	22556002	5	7/8/2012	2012	801MIC370_2012-07-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
801MIC370	22556002	5	6/9/2014	2014	801MIC370_2014-06-09	NA	NA	NA	801MIC370_6/9/2014_BMI_RWB_1	801MIC370_6/9/2014_1	NA	801MIC370_6/9/2014_1	NA	801MIC370_6/9/2014_1
801MLC057	22557766	6	5/18/2008	2008	NA	NA	NA	NA	801MLC057_5/18/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801MLC057	22557766	6	7/1/2015	2015	NA	NA	NA	NA	801MLC057_7/1/2015_BMI_RWB_1	NA	NA	NA	NA	NA
801MLC069	22557786	6	6/1/2007	2007	NA	NA	NA	NA	801MLC069_6/1/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801MLC069	22557786	6	7/6/2015	2015	NA	NA	NA	NA	801MLC069_7/6/2015_BMI_RWB_1	NA	NA	NA	NA	NA
801MLC069	22557786	6	7/6/2015	2015	NA	NA	NA	NA	801MLC069_7/6/2015_BMI_RWB_2	NA	NA	NA	NA	NA
801NLC105	22557768	5	6/2/2007	2007	NA	NA	NA	NA	801NLC105_6/2/2007_BMI_RWB_1	NA	NA	NA	NA	NA
801NLC105	22557768	5	7/14/2011	2011	NA	NA	801NLC105_2011-07-14	NA	801NLC105_7/14/2011_BMI_RWB_1	NA	NA	NA	NA	NA
801NLC105	22557768	5	6/25/2012	2012	NA	801NLC105_2012-06-25	NA	NA	801NLC105_6/25/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801NLC105	22557768	5	7/8/2012	2012	801NLC105_2012-07-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
801NLC105	22557768	5	6/10/2014	2014	801NLC105_2014-06-10	NA	NA	NA	801NLC105_6/10/2014_BMI_RWB_1	801NLC105_6/10/2014_1	NA	801NLC105_6/10/2014_1	NA	801NLC105_6/10/2014_1
801PCW048	20355328	1	5/11/2008	2008	NA	NA	801PCW048_2008-05-11	NA	801PCW048_5/11/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801PCW048	20355328	1	6/11/2012	2012	NA	801PCW048_2012-06-11	NA	NA	801PCW048_6/11/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801PCW048	20355328	1	6/19/2012	2012	801PCW048_2012-06-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
801PCW171	20357190	1	6/4/2008	2008	NA	NA	801PCW171_2008-06-04	NA	801PCW171_6/4/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801PCW171	20357190	1	6/4/2008	2008	NA	NA	801PCW171_2008-06-04	NA	801PCW171_6/4/2008_BMI_RWB_2	NA	NA	NA	NA	NA
801PCW171	20357190	1	6/12/2012	2012	NA	801PCW171_2012-06-12	NA	NA	801PCW171_6/12/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801PCW171	20357190	1	6/19/2012	2012	801PCW171_2012-06-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
801PFB019	22563072	5	6/15/2006	2006	NA	NA	NA	NA	801PFB019_6/15/2006_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
801PFB019	22563072	5	6/13/2012	2012	NA	801PFB019_2012-06-13	NA	NA	801PFB019_6/13/2012_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
801PFB019	22563072	5	6/19/2012	2012	801PFB019_2012-06-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
801PFB019	22563072	5	6/11/2014	2014	801PFB019_2014-06-11	NA	NA	NA	801PFB019_6/11/2014_BMI_RWB_MCM_1	801PFB019_6/11/2014_1	801PFB019_6/11/2014_1	801PFB019_6/11/2014_1	801PFB019_6/11/2014_1	801PFB019_6/11/2014_1
801PLC362	22557974	5	6/17/2008	2008	NA	NA	801PLC362_2008-06-17	NA	801PLC362_6/17/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801PLC362	22557974	5	7/10/2013	2013	801PLC362_2013-07-10	801PLC362_2013-07-10	NA	NA	801PLC362_7/10/2013_BMI_RWB_1	NA	NA	NA	NA	NA
801PLC362	22557974	5	7/15/2013	2013	801PLC362_2013-07-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
801PLC469	22555902	1	7/7/2008	2008	NA	NA	801PLC469_2008-07-07	NA	801PLC469_7/7/2008_BMI_RWB_1	NA	NA	NA	NA	NA
801PLC469	22555902	1	7/7/2008	2008	NA	NA	801PLC469_2008-07-07	NA	801PLC469_7/7/2008_BMI_RWB_2	NA	NA	NA	NA	NA
801PLC469	22555902	1	6/19/2012	2012	NA	801PLC469_2012-06-19	NA	NA	801PLC469_6/19/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801PLC469	22555902	1	6/26/2012	2012	801PLC469_2012-06-26	NA	NA	NA	NA	NA	NA	NA	NA	NA
801PNCEHL	22555860	3	4/20/2014	2014	NA	NA	NA	NA	801PNCEHL_4/20/2014_BMI_RWB_1	NA	NA	NA	NA	NA
801PS0019	22557852	6	5/20/2008	2008	801PS0019_2008-05-20	801PS0019_2008-05-20	NA	NA	801PS0019_5/20/2008_BMI_RWB_1	801PS0019_5/20/2008_1	NA	801PS0019_5/20/2008_1	NA	801PS0019_5/20/2008_1
801RB8167	22555684	6	6/16/2010	2010	NA	NA	NA	NA	801RB8167_6/16/2010_BMI_RWB_2	NA	NA	NA	NA	NA
801RB8167	22555684	6	6/26/2012	2012	NA	801RB8167_2012-06-26	NA	NA	801RB8167_6/26/2012_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
801RB8167	22555684	6	7/8/2012	2012	801RB8167_2012-07-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
801RB8197	22560464	5	6/4/2009	2009	NA	NA	801RB8197_2009-06-04	NA	801RB8197_6/4/2009_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8197	22560464	5	7/11/2011	2011	NA	NA	801RB8197_2011-07-11	NA	801RB8197_7/11/2011_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8197	22560464	5	6/26/2012	2012	NA	801RB8197_2012-06-26	NA	NA	801RB8197_6/26/2012_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
801RB8197	22560464	5	7/8/2012	2012	801RB8197_2012-07-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
801RB8197	22560464	5	6/27/2013	2013	801RB8197_2013-06-27	NA	NA	NA	801RB8197_6/27/2013_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
801RB8197	22560464	5	7/1/2013	2013	801RB8197_2013-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA
801RB8207	22560402	1	6/7/2009	2009	NA	801RB8207_2009-06-07	801RB8207_2009-06-07	NA	801RB8207_6/7/2009_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8207	22560402	1	6/16/2016	2016	801RB8207_2016-06-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
801RB8254	22558770	6	6/16/2009	2009	NA	NA	801RB8254_2009-06-16	NA	801RB8254_6/16/2009_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8254	22558770	6	7/19/2011	2011	NA	NA	801RB8254_2011-07-19	NA	801RB8254_7/19/2011_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8254	22558770	6	7/19/2011	2011	NA	NA	801RB8254_2011-07-19	NA	801RB8254_7/19/2011_BMI_RWB_2	NA	NA	NA	NA	NA
801RB8254	22558770	6	6/24/2013	2013	801RB8254_2013-06-24	801RB8254_2013-06-24	NA	NA	801RB8254_6/24/2013_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8254	22558770	6	7/1/2013	2013	801RB8254_2013-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA
801RB8262	22560716	5	6/7/2009	2009	NA	801RB8262_2009-06-07	801RB8262_2009-06-07	801RB8262_modeledflow	801RB8262_6/7/2009_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8262	22560716	5	6/18/2012	2012	NA	NA	NA	NA	801RB8262_6/18/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8262	22560716	5	6/26/2012	2012	801RB8262_2012-06-26	NA	NA	801RB8262_modeledflow	NA	NA	NA	NA	NA	NA
801RB8277	22557812	6	5/27/2010	2010	NA	NA	NA	NA	801RB8277_5/27/2010_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8277	22557812	6	6/20/2012	2012	NA	NA	NA	NA	801RB8277_6/20/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8277	22557812	6	6/26/2012	2012	801RB8277_2012-06-26	NA	NA	NA	NA	NA	NA	NA	NA	NA
801RB8289	22554614	4	6/3/2009	2009	NA	NA	801RB8289_2009-06-03	NA	801RB8289_6/3/2009_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8289	22554614	4	6/5/2012	2012	NA	801RB8289_2012-06-05	NA	NA	801RB8289_6/5/2012_BMI_RWB_1	NA	NA	NA	NA	NA
801RB8289	22554614	4	7/8/2012	2012	801RB8289_2012-07-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
801RB8312	22563044	5	6/14/2009	2009	NA	NA	801RB8312_2009-06-14	NA	801RB8312_6/14/2009_BMI_RWB_1	NA	NA	NA	NA	NA
