StationID_Master	CollDate	nChemSamp	nPhabSamp	nBMISamp	nBMIMetSamp	nAlgMetSamp	nDiatomSamp	nSoftAlgSamp	ChemSampleID	PhabSampID	BMISampID	BMI.Metrics.SampID	Algae.Metrics.SampID	DiatomSampID	SoftAlgaeSampID
802LEL244	6/27/2002 0:00	1	1						802LEL244_6/27/2002_1	802LEL244_6/27/2002_1					
802LEL244	4/30/2003 0:00	1	1						802LEL244_4/30/2003_1	802LEL244_4/30/2003_1					
802LEL245	6/27/2002 0:00	1	1						802LEL245_6/27/2002_1	802LEL245_6/27/2002_1					
802LEL245	4/30/2003 0:00	1	1						802LEL245_4/30/2003_1	802LEL245_4/30/2003_1					
802LEL246	6/27/2002 0:00	1	1						802LEL246_6/27/2002_1	802LEL246_6/27/2002_1					
802LEL246	4/29/2003 0:00	1	1						802LEL246_4/29/2003_1	802LEL246_4/29/2003_1					
802LSUMGC	5/16/2012 0:00	1	1	1					802LSUMGC_5/16/2012_1	802LSUMGC_5/16/2012_1	802LSUMGC_BMI_RWB_5/16/2012_1				
802MUR000	6/6/2011 0:00			1							802MUR000_BMI_RWB_6/6/2011_1				
802S37697	7/12/2012 0:00	1		1					802S37697_7/12/2012_1		802S37697_BMI_RWB_7/12/2012_1				
802SJCREF	6/4/2008 0:00	1	1						802SJCREF_6/4/2008_1	802SJCREF_6/4/2008_1					
802SJCREF	6/24/2009 0:00	1	1						802SJCREF_6/24/2009_1	802SJCREF_6/24/2009_1					
802SJCREF	5/25/2010 0:00	1	1						802SJCREF_5/25/2010_1	802SJCREF_5/25/2010_1					
802SJCREF	5/25/2011 0:00	1	1						802SJCREF_5/25/2011_1	802SJCREF_5/25/2011_1					
802SJCREF	5/9/2012 0:00	1	1						802SJCREF_5/9/2012_1	802SJCREF_5/9/2012_1					
802SJR116	6/26/2012 0:00			1							802SJR116_BMI_RWB_6/26/2012_1				
802SJR116	7/8/2012 0:00	1							802SJR116_7/8/2012_1						
802SJRGxx	1/11/2001 0:00	1							802SJRGxx_1/11/2001_1						
802SJRGxx	1/12/2001 0:00	1							802SJRGxx_1/12/2001_1						
802SJRGxx	1/26/2001 0:00	1							802SJRGxx_1/26/2001_1						
802SJRGxx	2/13/2001 0:00	1							802SJRGxx_2/13/2001_1						
802SJRGxx	2/14/2001 0:00	1							802SJRGxx_2/14/2001_1						
802SJRGxx	2/25/2001 0:00	1							802SJRGxx_2/25/2001_1						
802SJRGxx	2/26/2001 0:00	1							802SJRGxx_2/26/2001_1						
802SJRGxx	2/27/2001 0:00	1							802SJRGxx_2/27/2001_1						
802SJRGxx	2/28/2001 0:00	1							802SJRGxx_2/28/2001_1						
802SJRGxx	3/1/2001 0:00	1							802SJRGxx_3/1/2001_1						
802SJRGxx	3/2/2001 0:00	1							802SJRGxx_3/2/2001_1						
802SJRGxx	2/12/2003 0:00	1							802SJRGxx_2/12/2003_1						
802SJRGxx	2/13/2003 0:00	1							802SJRGxx_2/13/2003_1						
802SJRGxx	2/25/2003 0:00	1							802SJRGxx_2/25/2003_1						
802SJRGxx	2/26/2003 0:00	1							802SJRGxx_2/26/2003_1						
802SJRGxx	2/26/2004 0:00	1							802SJRGxx_2/26/2004_1						
802SJRGxx	10/27/2004 0:00	1							802SJRGxx_10/27/2004_1						
802SJRGxx	1/12/2005 0:00	1							802SJRGxx_1/12/2005_1						
802SJRGxx	1/13/2005 0:00	1							802SJRGxx_1/13/2005_1						
802SJRGxx	2/22/2005 0:00	1							802SJRGxx_2/22/2005_1						
802SJRGxx	3/23/2005 0:00	1							802SJRGxx_3/23/2005_1						
802SJRGxx	2/28/2006 0:00	1							802SJRGxx_2/28/2006_1						
802SJRGxx	4/5/2006 0:00	1							802SJRGxx_4/5/2006_1						
802SJRGxx	1/27/2008 0:00	1							802SJRGxx_1/27/2008_1						
802SJRGxx	1/28/2008 0:00	1							802SJRGxx_1/28/2008_1						
802SJRGxx	1/29/2008 0:00	1							802SJRGxx_1/29/2008_1						
802SJRGxx	6/3/2008 0:00	1	1						802SJRGxx_6/3/2008_1	802SJRGxx_6/3/2008_1					
802SJRGxx	11/26/2008 0:00	1							802SJRGxx_11/26/2008_1						
802SJRGxx	2/16/2009 0:00	1							802SJRGxx_2/16/2009_1						
802SJRGxx	2/17/2009 0:00	1							802SJRGxx_2/17/2009_1						
802SJRGxx	1/20/2010 0:00	1							802SJRGxx_1/20/2010_1						
802SJRGxx	1/21/2010 0:00	1							802SJRGxx_1/21/2010_1						
802SJRGxx	1/22/2010 0:00	1							802SJRGxx_1/22/2010_1						
802SJRGxx	2/5/2010 0:00	1							802SJRGxx_2/5/2010_1						
802SJRGxx	2/6/2010 0:00	1							802SJRGxx_2/6/2010_1						
802SJRGxx	2/7/2010 0:00	1							802SJRGxx_2/7/2010_1						
802SJRGxx	2/8/2010 0:00	1							802SJRGxx_2/8/2010_1						
813.0.0	7/23/2009 0:00	1							813.0.0_7/23/2009_1						
816.1.1	6/29/2009 0:00	1							816.1.1_6/29/2009_1						
818.0.0	6/24/2009 0:00	1							818.0.0_6/24/2009_1						
818.0.1	7/27/2009 0:00	1							818.0.1_7/27/2009_1						
818.0.2	7/27/2009 0:00	1							818.0.2_7/27/2009_1						
818.1.0	7/29/2009 0:00	1							818.1.0_7/29/2009_1						
818.2.1	7/27/2009 0:00	1							818.2.1_7/27/2009_1						
818.3.1	7/28/2009 0:00	1							818.3.1_7/28/2009_1						
819.1.1	7/27/2009 0:00	1							819.1.1_7/27/2009_1						
819.2.3	6/24/2009 0:00	1							819.2.3_6/24/2009_1						
820.0.0	7/14/2009 0:00	1							820.0.0_7/14/2009_1						
820.0.1	6/24/2009 0:00	1							820.0.1_6/24/2009_1						
822.0.2	7/13/2009 0:00	1							822.0.2_7/13/2009_1						
822.1.4	7/13/2009 0:00	1							822.1.4_7/13/2009_1						
823.0.1	7/13/2009 0:00	1							823.0.1_7/13/2009_1						
823.0.4	7/13/2009 0:00	1							823.0.4_7/13/2009_1						
824.0.1	7/13/2009 0:00	1							824.0.1_7/13/2009_1						
825.0.1-1	6/30/2009 0:00	1							825.0.1-1_6/30/2009_1						
825.0.2	6/23/2009 0:00	1							825.0.2_6/23/2009_1						
826.0.1	6/23/2009 0:00	1							826.0.1_6/23/2009_1						
826.0.2	6/29/2009 0:00	1							826.0.2_6/29/2009_1						
826.0.7	6/29/2009 0:00	1							826.0.7_6/29/2009_1						
827.0.3-1	7/15/2009 0:00	1							827.0.3-1_7/15/2009_1						
827.0.3-2	7/15/2009 0:00	1							827.0.3-2_7/15/2009_1						
840.0.0	7/14/2009 0:00	1							840.0.0_7/14/2009_1						
842.0.1	7/28/2009 0:00	1							842.0.1_7/28/2009_1						
843.0.0	7/20/2009 0:00	1							843.0.0_7/20/2009_1						
843.1.0	7/23/2009 0:00	1							843.1.0_7/23/2009_1						
843.2.0	6/24/2009 0:00	1							843.2.0_6/24/2009_1						
844.1.2	7/20/2009 0:00	1							844.1.2_7/20/2009_1						
845.1.2	7/15/2009 0:00	1							845.1.2_7/15/2009_1						
845CTC480	6/11/2012 0:00			1							845CTC480_BMI_RWB_6/11/2012_1				
845CTC480	6/19/2012 0:00	1							845CTC480_6/19/2012_1						
845PS0011	5/14/2008 0:00	1	1	1	1	1	1	1	845PS0011_5/14/2008_1	845PS0011_5/14/2008_1	845PS0011_BMI_RWB_5/14/2008_1	845PS0011_5/14/2008_1	845PS0011_5/14/2008_1	845PS0011_5/14/2008_1	845PS0011_5/14/2008_1
845PS0011	5/29/2008 0:00	1	1	1	1	1	1	1	845PS0011_5/29/2008_1	845PS0011_5/29/2008_1	845PS0011_BMI_RWB_5/29/2008_1	845PS0011_5/29/2008_1	845PS0011_5/29/2008_1	845PS0011_5/29/2008_1	845PS0011_5/29/2008_1
845SGB007	5/25/2005 0:00	1		1					845SGB007_5/25/2005_1		845SGB007_BMI_TRC_5/25/2005_1				
845SGRDRE	5/20/2008 0:00	2	2						845SGRDRE_5/20/2008_1	845SGRDRE_5/20/2008_1					
846.0.0	7/15/2009 0:00	1							846.0.0_7/15/2009_1						
846.0.4-1	7/20/2009 0:00	1							846.0.4-1_7/20/2009_1						
860.1.4	6/25/2009 0:00	1							860.1.4_6/25/2009_1						
861.0.0	7/23/2009 0:00	1							861.0.0_7/23/2009_1						
861.1.1	6/25/2009 0:00	1							861.1.1_6/25/2009_1						
861.2.1	7/22/2009 0:00	1							861.2.1_7/22/2009_1						
861.2.3	7/22/2009 0:00	1							861.2.3_7/22/2009_1						
862.0.0	7/22/2009 0:00	1							862.0.0_7/22/2009_1						
863.0.0	6/25/2009 0:00	1							863.0.0_6/25/2009_1						
866.1.0	7/23/2009 0:00	1							866.1.0_7/23/2009_1						
866.1.2	7/23/2009 0:00	1							866.1.2_7/23/2009_1						
866.1.8	7/27/2009 0:00	1							866.1.8_7/27/2009_1						
867.3.1	7/27/2009 0:00	1							867.3.1_7/27/2009_1						
867.3.1	7/29/2009 0:00	1							867.3.1_7/29/2009_1						
874.0.0	7/14/2009 0:00	1							874.0.0_7/14/2009_1						
874.2.0	7/14/2009 0:00	1							874.2.0_7/14/2009_1						
90	8/6/2009 0:00	1							90_8/6/2009_1						
90	5/28/2010 0:00	1							90_5/28/2010_1						
901ACCCRx	5/14/1998 0:00			1							901ACCCRx_BMI_CSBP_Trans_5/14/1998_1				
901ACCCRx	8/30/1998 0:00			1							901ACCCRx_BMI_CSBP_Trans_8/30/1998_1				
901ACCCRx	11/17/1998 0:00			1							901ACCCRx_BMI_CSBP_Trans_11/17/1998_1				
901ACCCRx	5/17/1999 0:00			1							901ACCCRx_BMI_CSBP_Trans_5/17/1999_1				
901ACCCRx	11/15/1999 0:00			1							901ACCCRx_BMI_CSBP_Trans_11/15/1999_1				
901ACCCRx	5/3/2000 0:00			1							901ACCCRx_BMI_CSBP_Trans_5/3/2000_1				
901ACCCRx	11/12/2000 0:00			1							901ACCCRx_BMI_CSBP_Trans_11/12/2000_1				
901ACPPDx	5/14/1998 0:00			1							901ACPPDx_BMI_CSBP_Trans_5/14/1998_1				
901ACPPDx	8/30/1998 0:00			1							901ACPPDx_BMI_CSBP_Trans_8/30/1998_1				
901ACPPDx	11/17/1998 0:00			1							901ACPPDx_BMI_CSBP_Trans_11/17/1998_1				
901ACPPDx	5/17/1999 0:00			1							901ACPPDx_BMI_CSBP_Trans_5/17/1999_1				
901ACPPDx	11/16/1999 0:00			1							901ACPPDx_BMI_CSBP_Trans_11/16/1999_1				
901ACPPDx	5/25/2001 0:00			1							901ACPPDx_BMI_CSBP_Trans_5/25/2001_1				
901ATCAAS	6/5/2008 0:00	1	1	1	1	1	1	1	901ATCAAS_6/5/2008_1	901ATCAAS_6/5/2008_1	901ATCAAS_BMI_RWB_6/5/2008_1	901ATCAAS_6/5/2008_1	901ATCAAS_6/5/2008_1	901ATCAAS_6/5/2008_1	901ATCAAS_6/5/2008_1
901ATCAPx	9/7/1998 0:00			1							901ATCAPx_BMI_CSBP_Trans_9/7/1998_1				
901ATCAPx	11/18/1998 0:00			1							901ATCAPx_BMI_CSBP_Trans_11/18/1998_1				
901ATCAPx	5/17/1999 0:00			1							901ATCAPx_BMI_CSBP_Trans_5/17/1999_1				
901ATCAPx	11/15/1999 0:00			1							901ATCAPx_BMI_CSBP_Trans_11/15/1999_1				
901ATCAPx	5/3/2000 0:00			1							901ATCAPx_BMI_CSBP_Trans_5/3/2000_1				
901ATCAPx	11/13/2000 0:00			1							901ATCAPx_BMI_CSBP_Trans_11/13/2000_1				
901ATCTCx	5/23/2001 0:00			1							901ATCTCx_BMI_CSBP_Trans_5/23/2001_1				
901ATCTCx	6/10/2005 0:00	1	1	1					901ATCTCx_6/10/2005_1	901ATCTCx_6/10/2005_1	901ATCTCx_BMI_CSBP_Comp_6/10/2005_1				
901ATCTCx	4/21/2009 0:00	1	1	1					901ATCTCx_4/21/2009_1	901ATCTCx_4/21/2009_1	901ATCTCx_BMI_RWB_4/21/2009_1				
901BCCBCT	5/16/2001 0:00			1							901BCCBCT_BMI_CSBP_Trans_5/16/2001_1				
901BCCSRT	5/16/2001 0:00			1							901BCCSRT_BMI_CSBP_Trans_5/16/2001_1				
901BELOLV	4/4/2013 0:00	1		1					901BELOLV_4/4/2013_1		901BELOLV_BMI_RWB_4/4/2013_1				
901CSCADC	5/26/2011 0:00	1		1	1	1	1	1	901CSCADC_5/26/2011_1		901CSCADC_BMI_RWB_5/26/2011_1	901CSCADC_5/26/2011_1	901CSCADC_5/26/2011_1	901CSCADC_5/26/2011_1	901CSCADC_5/26/2011_1
901CSDSGC	5/2/2013 0:00	1		1					901CSDSGC_5/2/2013_1		901CSDSGC_BMI_RWB_5/2/2013_1				
901DCCDCx	5/17/2001 0:00			1							901DCCDCx_BMI_CSBP_Trans_5/17/2001_1				
901DCCDCx	6/7/2005 0:00	1	1	1					901DCCDCx_6/7/2005_1	901DCCDCx_6/7/2005_1	901DCCDCx_BMI_CSBP_Comp_6/7/2005_1				
901DCCSMC	5/16/2011 0:00	1		1	1	1	1	1	901DCCSMC_5/16/2011_1		901DCCSMC_BMI_RWB_5/16/2011_1	901DCCSMC_5/16/2011_1	901DCCSMC_5/16/2011_1	901DCCSMC_5/16/2011_1	901DCCSMC_5/16/2011_1
901ONLRMG	5/2/2013 0:00	1		1					901ONLRMG_5/2/2013_1		901ONLRMG_BMI_RWB_5/2/2013_1				
901PS0057	5/14/2008 0:00	1	1	1	1	1	1	1	901PS0057_5/14/2008_1	901PS0057_5/14/2008_1	901PS0057_BMI_RWB_5/14/2008_1	901PS0057_5/14/2008_1	901PS0057_5/14/2008_1	901PS0057_5/14/2008_1	901PS0057_5/14/2008_1
901S00313	4/30/2009 0:00	1	1	1	1	1	1	1	901S00313_4/30/2009_1	901S00313_4/30/2009_1	901S00313_BMI_RWB_4/30/2009_1	901S00313_4/30/2009_1	901S00313_4/30/2009_1	901S00313_4/30/2009_1	901S00313_4/30/2009_1
901S00469	5/13/2009 0:00	1	1	1	1	1	1	1	901S00469_5/13/2009_1	901S00469_5/13/2009_1	901S00469_BMI_RWB_5/13/2009_1	901S00469_5/13/2009_1	901S00469_5/13/2009_1	901S00469_5/13/2009_1	901S00469_5/13/2009_1
901S00531	5/7/2009 0:00	1	1	1	1	1	1	1	901S00531_5/7/2009_1	901S00531_5/7/2009_1	901S00531_BMI_RWB_5/7/2009_1	901S00531_5/7/2009_1	901S00531_5/7/2009_1	901S00531_5/7/2009_1	901S00531_5/7/2009_1
901S00997	5/14/2009 0:00	1	1	1	1	1	1	1	901S00997_5/14/2009_1	901S00997_5/14/2009_1	901S00997_BMI_RWB_5/14/2009_1	901S00997_5/14/2009_1	901S00997_5/14/2009_1	901S00997_5/14/2009_1	901S00997_5/14/2009_1
901S01705	5/14/2009 0:00	1	1	1	1	1	1	1	901S01705_5/14/2009_1	901S01705_5/14/2009_1	901S01705_BMI_RWB_5/14/2009_1	901S01705_5/14/2009_1	901S01705_5/14/2009_1	901S01705_5/14/2009_1	901S01705_5/14/2009_1
901S01811	5/7/2009 0:00	1	1	1	1	1	1	1	901S01811_5/7/2009_1	901S01811_5/7/2009_1	901S01811_BMI_RWB_5/7/2009_1	901S01811_5/7/2009_1	901S01811_5/7/2009_1	901S01811_5/7/2009_1	901S01811_5/7/2009_1
901S01849	6/1/2010 0:00	1	1	1	1	1	1	1	901S01849_6/1/2010_1	901S01849_6/1/2010_1	901S01849_BMI_RWB_6/1/2010_1	901S01849_6/1/2010_1	901S01849_6/1/2010_1	901S01849_6/1/2010_1	901S01849_6/1/2010_1
901S02702	6/2/2010 0:00	1		1		1	1	1	901S02702_6/2/2010_1		901S02702_BMI_RWB_6/2/2010_1		901S02702_6/2/2010_1	901S02702_6/2/2010_1	901S02702_6/2/2010_1
901S02873	6/1/2010 0:00	1	1	1	1	1	1	1	901S02873_6/1/2010_1	901S02873_6/1/2010_1	901S02873_BMI_RWB_6/1/2010_1	901S02873_6/1/2010_1	901S02873_6/1/2010_1	901S02873_6/1/2010_1	901S02873_6/1/2010_1
901S04309	5/16/2011 0:00	1	1	1	1	1	1	1	901S04309_5/16/2011_1	901S04309_5/16/2011_1	901S04309_BMI_RWB_5/16/2011_1	901S04309_5/16/2011_1	901S04309_5/16/2011_1	901S04309_5/16/2011_1	901S04309_5/16/2011_1
901S04409	5/19/2011 0:00	1	1	1	1	1	1	1	901S04409_5/19/2011_1	901S04409_5/19/2011_1	901S04409_BMI_RWB_5/19/2011_1	901S04409_5/19/2011_1	901S04409_5/19/2011_1	901S04409_5/19/2011_1	901S04409_5/19/2011_1
901S04565	5/26/2011 0:00	1	1	1	1	1	1	1	901S04565_5/26/2011_1	901S04565_5/26/2011_1	901S04565_BMI_RWB_5/26/2011_1	901S04565_5/26/2011_1	901S04565_5/26/2011_1	901S04565_5/26/2011_1	901S04565_5/26/2011_1
901S06030	4/30/2009 0:00	1	1	1	1	1	1	1	901S06030_4/30/2009_1	901S06030_4/30/2009_1	901S06030_BMI_RWB_4/30/2009_1	901S06030_4/30/2009_1	901S06030_4/30/2009_1	901S06030_4/30/2009_1	901S06030_4/30/2009_1
901S06798	5/17/2011 0:00	1	1	1	1	1	1	1	901S06798_5/17/2011_1	901S06798_5/17/2011_1	901S06798_BMI_RWB_MCM_5/17/2011_1	901S06798_5/17/2011_1	901S06798_5/17/2011_1	901S06798_5/17/2011_1	901S06798_5/17/2011_1
901S06851	5/19/2011 0:00	2	2	1	1	1	1	1	901S06851_5/19/2011_1	901S06851_5/19/2011_1	901S06851_BMI_RWB_5/19/2011_1	901S06851_5/19/2011_1	901S06851_5/19/2011_1	901S06851_5/19/2011_1	901S06851_5/19/2011_1
901S06969	5/31/2012 0:00	1		1					901S06969_5/31/2012_1		901S06969_BMI_RWB_5/31/2012_1				
901S11685	5/31/2012 0:00	1	1	1					901S11685_5/31/2012_1	901S11685_5/31/2012_1	901S11685_BMI_RWB_5/31/2012_1				
901S12942	5/30/2012 0:00	2		2					901S12942_5/30/2012_1		901S12942_BMI_RWB_5/30/2012_1				
901S12942	6/30/2012 0:00	2	2						901S12942_6/30/2012_1	901S12942_6/30/2012_1					
901S39498	5/18/2010 0:00	1	1	1	1	1	1	1	901S39498_5/18/2010_1	901S39498_5/18/2010_1	901S39498_BMI_RWB_5/18/2010_1	901S39498_5/18/2010_1	901S39498_5/18/2010_1	901S39498_5/18/2010_1	901S39498_5/18/2010_1
901S45253	5/18/2010 0:00	1	1	1	1	1	1	1	901S45253_5/18/2010_1	901S45253_5/18/2010_1	901S45253_BMI_RWB_5/18/2010_1	901S45253_5/18/2010_1	901S45253_5/18/2010_1	901S45253_5/18/2010_1	901S45253_5/18/2010_1
901SCCA74	6/8/2010 0:00	1	1	1	1	1	1	1	901SCCA74_6/8/2010_1	901SCCA74_6/8/2010_1	901SCCA74_BMI_RWB_6/8/2010_1	901SCCA74_6/8/2010_1	901SCCA74_6/8/2010_1	901SCCA74_6/8/2010_1	901SCCA74_6/8/2010_1
901SCCA74	3/7/2013 0:00			1							901SCCA74_BMI_RWB_3/7/2013_1				
901SCCA74	4/1/2013 0:00			1							901SCCA74_BMI_RWB_MCM_4/1/2013_1				
901SJALC6	10/29/2002 0:00	1	1						901SJALC6_10/29/2002_1	901SJALC6_10/29/2002_1					
901SJALC6	1/14/2003 0:00	1	1						901SJALC6_1/14/2003_1	901SJALC6_1/14/2003_1					
901SJALC6	4/15/2003 0:00	1	1						901SJALC6_4/15/2003_1	901SJALC6_4/15/2003_1					
901SJALC6	5/13/2003 0:00	1							901SJALC6_5/13/2003_1						
901SJATC5	10/29/2002 0:00	1	1						901SJATC5_10/29/2002_1	901SJATC5_10/29/2002_1					
901SJATC5	1/13/2003 0:00	1	1						901SJATC5_1/13/2003_1	901SJATC5_1/13/2003_1					
901SJATC5	4/14/2003 0:00	1							901SJATC5_4/14/2003_1						
901SJATC5	5/12/2003 0:00	1	1						901SJATC5_5/12/2003_1	901SJATC5_5/12/2003_1					
901SJBEL2	4/14/2003 0:00	1							901SJBEL2_4/14/2003_1						
901SJBEL2	5/12/2003 0:00	1							901SJBEL2_5/12/2003_1						
901SJC74x	9/7/1998 0:00			1							901SJC74x_BMI_CSBP_Trans_9/7/1998_1				
901SJC74x	11/18/1998 0:00			1							901SJC74x_BMI_CSBP_Trans_11/18/1998_1				
901SJC74x	5/17/1999 0:00			1							901SJC74x_BMI_CSBP_Trans_5/17/1999_1				
901SJC74x	5/26/2000 0:00			1							901SJC74x_BMI_CSBP_Trans_5/26/2000_1				
901SJC74x	11/12/2000 0:00			1							901SJC74x_BMI_CSBP_Trans_11/12/2000_1				
901SJC74x	5/17/2004 0:00			1							901SJC74x_BMI_TRC_5/17/2004_1				
901SJC74x	6/10/2005 0:00	1	1	1					901SJC74x_6/10/2005_1	901SJC74x_6/10/2005_1	901SJC74x_BMI_CSBP_Comp_6/10/2005_1				
901SJC74x	5/4/2007 0:00	1	1	1					901SJC74x_5/4/2007_1	901SJC74x_5/4/2007_1	901SJC74x_BMI_TRC_5/4/2007_1				
901SJC74x	4/22/2009 0:00	1	1	1					901SJC74x_4/22/2009_1	901SJC74x_4/22/2009_1	901SJC74x_BMI_RWB_4/22/2009_1				
901SJENG2	10/28/2002 0:00	1	1						901SJENG2_10/28/2002_1	901SJENG2_10/28/2002_1					
901SJENG2	1/13/2003 0:00	1	1						901SJENG2_1/13/2003_1	901SJENG2_1/13/2003_1					
901SJENG2	4/14/2003 0:00	1	1						901SJENG2_4/14/2003_1	901SJENG2_4/14/2003_1					
901SJENG2	5/12/2003 0:00	1	1						901SJENG2_5/12/2003_1	901SJENG2_5/12/2003_1					
901SJLAG2	10/29/2002 0:00	1	1						901SJLAG2_10/29/2002_1	901SJLAG2_10/29/2002_1					
901SJLAG2	1/14/2003 0:00	1	1						901SJLAG2_1/14/2003_1	901SJLAG2_1/14/2003_1					
901SJLAG2	4/15/2003 0:00	1	1						901SJLAG2_4/15/2003_1	901SJLAG2_4/15/2003_1					
901SJLAG2	5/13/2003 0:00	1	1						901SJLAG2_5/13/2003_1	901SJLAG2_5/13/2003_1					
901SJMCC2	10/29/2002 0:00	1	1						901SJMCC2_10/29/2002_1	901SJMCC2_10/29/2002_1					
901SJMCC2	1/14/2003 0:00	1	1						901SJMCC2_1/14/2003_1	901SJMCC2_1/14/2003_1					
901SJMCC2	4/15/2003 0:00	1	1						901SJMCC2_4/15/2003_1	901SJMCC2_4/15/2003_1					
901SJMCC2	5/13/2003 0:00	1	1						901SJMCC2_5/13/2003_1	901SJMCC2_5/13/2003_1					
901SJMS1x	4/23/2008 0:00			1							901SJMS1x_BMI_RWB_4/23/2008_1				
901SJMS1x	5/13/2008 0:00			1							901SJMS1x_BMI_RWB_5/13/2008_1				
901SJMS1x	6/2/2008 0:00			1							901SJMS1x_BMI_RWB_6/2/2008_1				
901SJMS1x	6/25/2008 0:00			1							901SJMS1x_BMI_RWB_6/25/2008_1				
901SJMS1x	7/3/2008 0:00			1							901SJMS1x_BMI_RWB_7/3/2008_1				
901SJOF1x	4/28/2008 0:00			1							901SJOF1x_BMI_RWB_4/28/2008_1				
901SJOF1x	5/16/2008 0:00			1							901SJOF1x_BMI_RWB_5/16/2008_1				
901SJOF1x	6/5/2008 0:00			1							901SJOF1x_BMI_RWB_6/5/2008_1				
901SJOF1x	6/25/2008 0:00			1							901SJOF1x_BMI_RWB_6/25/2008_1				
901SJOF1x	7/3/2008 0:00			1							901SJOF1x_BMI_RWB_7/3/2008_1				
901SJOSO3	10/28/2002 0:00	1	1						901SJOSO3_10/28/2002_1	901SJOSO3_10/28/2002_1					
901SJOSO3	1/13/2003 0:00	1							901SJOSO3_1/13/2003_1						
901SJOSO3	4/14/2003 0:00	1							901SJOSO3_4/14/2003_1						
901SJOSO3	5/12/2003 0:00	1							901SJOSO3_5/12/2003_1						
901SJSJC5	10/29/2002 0:00	1	1						901SJSJC5_10/29/2002_1	901SJSJC5_10/29/2002_1					
901SJSJC5	1/14/2003 0:00	1							901SJSJC5_1/14/2003_1						
901SJSJC5	4/15/2003 0:00	1							901SJSJC5_4/15/2003_1						
901SJSJC5	5/13/2003 0:00	1							901SJSJC5_5/13/2003_1						
901SJSJC9	10/29/2002 0:00	1	1						901SJSJC9_10/29/2002_1	901SJSJC9_10/29/2002_1					
901SJSJC9	1/14/2003 0:00	1	1						901SJSJC9_1/14/2003_1	901SJSJC9_1/14/2003_1					
901SJSJC9	4/15/2003 0:00	1	1						901SJSJC9_4/15/2003_1	901SJSJC9_4/15/2003_1					
901SJSJC9	5/13/2003 0:00	1	1						901SJSJC9_5/13/2003_1	901SJSJC9_5/13/2003_1					
901SJSJC9	5/5/2008 0:00	1	1	1	1	1			901SJSJC9_5/5/2008_1	901SJSJC9_5/5/2008_1	901SJSJC9_BMI_RWB_MCM_5/5/2008_1	901SJSJC9_5/5/2008_1	901SJSJC9_5/5/2008_1		
901SJSJC9	5/8/2008 0:00	1							901SJSJC9_5/8/2008_1						
901SJSJC9	5/21/2008 0:00	1	1						901SJSJC9_5/21/2008_1	901SJSJC9_5/21/2008_1					
901SJSJC9	5/24/2010 0:00	1	1						901SJSJC9_5/24/2010_1	901SJSJC9_5/24/2010_1					
901SJSJC9	5/24/2011 0:00	1	1						901SJSJC9_5/24/2011_1	901SJSJC9_5/24/2011_1					
901SJSJC9	5/8/2012 0:00	1	1						901SJSJC9_5/8/2012_1	901SJSJC9_5/8/2012_1					
901SJSMT2	5/18/2001 0:00			1							901SJSMT2_BMI_CSBP_Trans_5/18/2001_1				
901SJSMT2	4/16/2003 0:00	1							901SJSMT2_4/16/2003_1						
901SJSMT2	5/14/2003 0:00	1							901SJSMT2_5/14/2003_1						
901SJSMT2	5/5/2008 0:00	1	1	1	1	1			901SJSMT2_5/5/2008_1	901SJSMT2_5/5/2008_1	901SJSMT2_BMI_RWB_MCM_5/5/2008_1	901SJSMT2_5/5/2008_1	901SJSMT2_5/5/2008_1		
901SJSMT2	5/7/2008 0:00	1							901SJSMT2_5/7/2008_1						
901SJSMT2	2/28/2011 0:00	1							901SJSMT2_2/28/2011_1						
901SJSMT2	7/27/2011 0:00	1							901SJSMT2_7/27/2011_1						
901SJSMT2	9/29/2011 0:00	1							901SJSMT2_9/29/2011_1						
901SJSMT3	5/17/2001 0:00			1							901SJSMT3_BMI_CSBP_Trans_5/17/2001_1				
901SJSMT3	6/7/2005 0:00	1	1	1					901SJSMT3_6/7/2005_1	901SJSMT3_6/7/2005_1	901SJSMT3_BMI_CSBP_Comp_6/7/2005_1				
901SJSMT3	5/8/2008 0:00	1	1	2		1			901SJSMT3_5/8/2008_1	901SJSMT3_5/8/2008_1	901SJSMT3_BMI_RWB_5/8/2008_1		901SJSMT3_5/8/2008_1		
901SJSMT3	4/28/2009 0:00	1	1	1					901SJSMT3_4/28/2009_1	901SJSMT3_4/28/2009_1	901SJSMT3_BMI_RWB_4/28/2009_1				
901SMCSMR	5/18/2001 0:00			1							901SMCSMR_BMI_CSBP_Trans_5/18/2001_1				
901SUP068	1/7/2007 0:00	1	1						901SUP068_1/7/2007_1	901SUP068_1/7/2007_1					
901TCSMP1	4/5/2010 0:00			1							901TCSMP1_BMI_RWB_4/5/2010_1				
901TCSMP1	5/5/2010 0:00			1							901TCSMP1_BMI_RWB_5/5/2010_1				
901TCSMP1	5/25/2010 0:00			1							901TCSMP1_BMI_RWB_5/25/2010_1				
901WC2MMx	5/16/2001 0:00			1							901WC2MMx_BMI_CSBP_Trans_5/16/2001_1				
901WCCRTx	5/16/2001 0:00			1							901WCCRTx_BMI_CSBP_Trans_5/16/2001_1				
901WCEOTx	5/16/2001 0:00			1							901WCEOTx_BMI_CSBP_Trans_5/16/2001_1				
