StationID_Master	BMISampleID	CollDate	DataType3	CSCI	O_E	MMI_Score	BurrowerPct	BurrowerTaxa	BurrowerTaxaPct	CFCGPct	CFCGTaxa	CFCGTaxaPct	ClimberPct	ClimberTaxa	ClimberTaxaPct	ClingerPct	ClingerTaxa	ClingerTaxaPct	ColeopteraTaxa	ColeopteraTaxaPct	DipteraPct	DipteraTaxa	DipteraTaxaPct	DominantPct	EPTPct	EPTTaxa	EPTTaxaPct	IntolerantPct	IntolerantTaxa	IntolerantTaxaPct	InvasivePct	InvasiveTaxa	InvasiveTaxaPct	ScraperPct	ScraperTaxa	ScraperTaxaPct	ShannonDiversity	ShredderPct	ShredderTaxa	ShredderTaxaPct	SimpsonDiversity	SwimmerPct	SwimmerTaxa	SwimmerTaxaPct	TaxaRichness	TolerantPct	TolerantTaxa	TolerantTaxaPct
SMC01972	SMC01972_6/7/2010_1	6/7/2010 0:00:00	BMI	0.45	0.45	0.45	0.98	1.00	0.25	0.99	4.00	0.80	4.62963e-03	1.00	0.25	0.00	0.00	0.00	0.00	0.00	0.86	3.00	0.60	0.99	4.0e-03	0.66	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.25	0.00	0.00	0.00	5.00	2.0e-03	1.00	0.20
SMC01979	SMC01979_2/17/2009_1	2/17/2009 0:00:00	BMI	0.94	0.98	0.91																					0.56	0.03																	27.40			
SMC01979	SMC01979_7/14/2011_1	7/14/2011 0:00:00	BMI	0.99	0.97	1.00	0.09	3.00	0.12	0.78	13.00	0.43	0.07	3.00	0.12	0.58	13.00	0.54	2.00	0.06	0.51	5.00	0.16	0.69	0.44	10.00	0.50	0.19	11.00	0.36	0.00	0.00	0.00	0.03	7.00	0.23	2.05	0.08	2.00	0.06	0.76	0.22	2.00	0.08	30.00	0.01	3.00	0.10
SMC01982	SMC01982_2/18/2009_1	2/18/2009 0:00:00	BMI	0.51	0.54	0.48																					0.00	0.88																	5.75			
SMC01987	SMC01987_2/19/2009_1	2/19/2009 0:00:00	BMI	0.82	1.05	0.60																					0.19	0.22																	19.80			
SMC01987	SMC01987_2/20/2009_1	2/20/2009 0:00:00	BMI	0.73	0.83	0.63																					0.17	0.79																	11.85			
SMC01990	SMC01990_2/21/2009_1	2/21/2009 0:00:00	BMI	0.68	0.67	0.69																					0.06	0.57																	16.40			
SMC01990	SMC01990_5/21/2009_1	5/21/2009 0:00:00	BMI	0.57	0.63	0.50					8.15						0.95		0.00											0.00							1.15		1.70									
SMC02006	SMC02006_2/22/2009_1	2/22/2009 0:00:00	BMI	0.56	0.39	0.74																					0.16	0.80																	6.25			
SMC02006	SMC02006_5/26/2009_1	5/26/2009 0:00:00	BMI	0.43	0.39	0.46	0.89	1.00	0.25	0.99	4.85	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.87	0.14	0.11	2.00	0.28	0.98	0.01	3.20	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.32	0.10	3.00	0.75	7.00	0.81	3.00	0.42
SMC02028	SMC02028_2/23/2009_1	2/23/2009 0:00:00	BMI	0.75	0.81	0.68																					0.31	0.29																	12.65			
SMC02058	SMC02058_2/24/2009_1	2/24/2009 0:00:00	BMI	1.12	1.18	1.05																					0.28	0.41																	22.90			
SMC02059	SMC02059_2/25/2009_1	2/25/2009 0:00:00	BMI	0.50	0.63	0.37																					0.19	0.03																	9.15			
SMC02059	SMC02059_2/26/2009_1	2/26/2009 0:00:00	BMI	0.51	0.62	0.39																					0.06	0.01																	9.55			
SMC02123	SMC02123_3/2/2009_1	3/2/2009 0:00:00	BMI	0.77	0.98	0.56																					0.31	0.03																	12.50			
SMC02127	SMC02127_3/3/2009_1	3/3/2009 0:00:00	BMI	0.93	0.99	0.86																					0.35	0.40																	25.00			
SMC02127	SMC02127_6/4/2009_1	6/4/2009 0:00:00	BMI	0.86	1.00	0.72	0.71	2.00	0.12	0.88	11.22	0.44	0.02	2.00	0.12	0.13	7.00	0.43	1.00	0.04	0.43	4.00	0.16	0.78	0.08	18.38	0.36	0.02	2.00	0.08	0.00	0.00	0.00	0.02	2.00	0.08	1.81	0.00	0.00	0.00	0.72	0.01	2.00	0.12	25.00	0.41	9.00	0.36
SMC02145	SMC02145_3/5/2009_1	3/5/2009 0:00:00	BMI	1.02	1.20	0.85																					0.28	0.12																	28.40			
SMC02145	SMC02145_3/6/2009_1	3/6/2009 0:00:00	BMI	1.02	1.20	0.85																					0.28	0.12																	28.40			
SMC02145	SMC02145_7/19/2011_1	7/19/2011 0:00:00	BMI	1.07	1.14	0.94	0.28	5.00	0.20	33.34	16.00	0.48	0.14	4.00	0.16	0.29	5.00	0.20	5.00	0.15	0.32	9.00	0.27	0.45	0.35	5.33	0.24	0.02	4.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	2.70	0.01	3.00	0.09	0.90	0.24	6.00	0.24	33.00	0.12	8.00	0.24
SMC02152	SMC02152_3/7/2009_1	3/7/2009 0:00:00	BMI	0.67	0.65	0.70																					0.22	0.94																	13.85			
SMC02167	SMC02167_3/8/2009_1	3/8/2009 0:00:00	BMI	0.94	1.16	0.71																					0.33	0.05																	16.50			
SMC02167	SMC02167_6/7/2010_1	6/7/2010 0:00:00	BMI	0.96	1.17	0.74	0.11	2.00	0.15	0.88	10.00	0.55	2.192982e-03	1.00	0.07	0.07	5.00	0.38	1.00	0.05	0.15	6.00	0.33	0.87	0.75	4.00	0.33	0.01	3.00	0.16	0.00	0.00	0.00	0.01	1.00	0.05	1.21	0.00	0.00	0.00	0.47	0.80	3.00	0.23	18.00	0.06	3.00	0.16
SMC02201	SMC02201_3/10/2009_1	3/10/2009 0:00:00	BMI	0.49	0.43	0.56																					0.00	0.47																	12.85			
SMC02201	SMC02201_3/11/2009_1	3/11/2009 0:00:00	BMI	0.61	0.68	0.55																					0.00	0.76																	11.70			
SMC02206	SMC02206_3/12/2009_1	3/12/2009 0:00:00	BMI	0.56	0.55	0.58																					0.05	0.36																	14.30			
SMC02206	SMC02206_7/19/2011_1	7/19/2011 0:00:00	BMI	0.53	0.62	0.44	0.93	2.00	0.28	0.65	6.00	0.40	0.00	0.00	0.00	6.802721e-03	1.00	0.14	0.00	0.00	0.30	7.00	0.46	0.91	2.0e-03	2.57	0.06	0.00	0.00	0.00	0.01	1.00	0.06	0.31	3.00	0.20	1.50	0.00	0.00	0.00	0.72	0.02	1.00	0.14	15.00	0.35	6.00	0.40
SMC02228	SMC02228_3/14/2009_1	3/14/2009 0:00:00	BMI	0.67	0.82	0.52																					0.26	0.02																	11.15			
SMC02228	SMC02228_6/23/2009_1	6/23/2009 0:00:00	BMI	0.69	0.87	0.52	0.03	1.00	0.14	0.92	7.75	0.66	0.00	0.00	0.00	0.05	1.92	0.28	0.00	0.00	0.03	4.00	0.33	0.90	0.89	2.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.31	0.90	2.00	0.28	12.00	0.03	3.00	0.25
SMC02246	SMC02246_3/15/2009_1	3/15/2009 0:00:00	BMI	0.83	0.85	0.81																					0.24	0.68																	16.45			
SMC02270	SMC02270_3/16/2009	3/16/2009 0:00:00	BMI	0.66	0.80	0.52																					0.25	0.08																	7.80			
SMC02270	SMC02270_6/30/2010_1	6/30/2010 0:00:00	BMI	0.70	0.84	0.56	0.94	1.00	0.20	0.97	6.00	0.85	9.546539e-03	0.00	0.00	0.02	2.00	0.40	0.00	0.00	0.80	3.00	0.42	0.95	0.03	1.33	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.79	0.00	0.00	0.00	0.35	0.01	1.00	0.20	7.00	0.08	1.00	0.14
SMC02284	SMC02284_3/17/2009_1	3/17/2009 0:00:00	BMI	0.47	0.43	0.50																					0.00	0.35																	7.55			
SMC02293	SMC02293_3/18/2009_1	3/18/2009 0:00:00	BMI	0.89	1.09	0.70																					0.36	0.10																	21.50			
SMC02302	SMC02302_3/19/2009_1	3/19/2009 0:00:00	BMI	0.28	0.11	0.44																					0.00	0.97																	4.65			
SMC02357	SMC02357_3/20/2009_1	3/20/2009 0:00:00	BMI	0.80	0.94	0.66																					0.44	0.03																	17.15			
SMC02417	SMC02417_3/22/2009_1	3/22/2009 0:00:00	BMI	0.69	0.57	0.82																					0.27	0.71																	10.65			
SMC02417	SMC02417_7/20/2011_1	7/20/2011 0:00:00	BMI	0.62	0.47	0.65	0.30	1.00	0.12	49.48	8.00	0.72	0.00	0.00	0.00	0.04	2.00	0.25	1.00	0.09	0.13	4.00	0.36	0.93	0.17	2.31	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.50	0.52	3.00	0.37	11.00	0.71	5.00	0.45
SMC02436	SMC02436_3/23/2009_1	3/23/2009 0:00:00	BMI	0.71	0.76	0.66																					0.28	0.45																	13.95			
SMC02436	SMC02436_5/28/2009_1	5/28/2009 0:00:00	BMI	0.62	0.76	0.49	0.31	1.00	0.11	0.87	9.50	0.66	0.00	0.00	0.00	0.14	1.00	0.11	0.00	0.00	0.24	5.00	0.33	0.66	0.30	3.93	0.26	0.00	0.00	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.06	2.02	0.00	0.00	0.00	0.81	0.35	2.00	0.22	15.00	0.46	6.00	0.40
SMC02452	SMC02452_3/24/2009_1	3/24/2009 0:00:00	BMI	0.70	0.71	0.69																					0.27	0.26																	14.40			
SMC02452	SMC02452_6/30/2011_1	6/30/2011 0:00:00	BMI	0.63	0.63	0.63	0.15	1.00	0.09	0.89	12.00	0.70	0.01	0.00	0.00	0.24	2.00	0.18	1.00	0.05	0.24	6.00	0.35	0.65	0.52	4.92	0.29	8.0e-03	1.00	0.05	6.0e-03	1.00	0.05	2.0e-03	1.00	0.05	1.96	0.00	0.00	0.00	0.80	0.48	4.00	0.36	17.00	0.21	4.00	0.23
SMC02457	SMC02457_3/25/2009	3/25/2009 0:00:00	BMI	0.58	0.78	0.38																					0.16	0.05																	11.80			
SMC02457	SMC02457_5/31/2010_1	5/31/2010 0:00:00	BMI	0.64	0.48	0.51	0.63	2.00	0.40	66.99	11.00	0.84	0.00	0.00	0.00	0.30	2.00	0.40	0.00	0.00	0.21	3.00	0.23	0.81	0.02	8.26	0.15	4.0e-03	1.00	0.18	0.04	2.00	0.15	0.00	0.00	0.00	1.45	2.0e-03	1.00	0.07	0.62	0.05	1.00	0.20	13.00	0.05	5.00	11.69
SMC02536	SMC02536_3/27/2009_1	3/27/2009 0:00:00	BMI	0.68	0.68	0.68																					0.23	0.72																	8.70			
SMC02536	SMC02536_6/29/2011_1	6/29/2011 0:00:00	BMI	0.64	0.71	0.58	0.34	1.00	0.11	0.93	9.00	0.81	0.03	0.00	0.00	0.20	2.00	0.22	0.00	0.00	0.18	6.00	0.54	0.82	0.12	2.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.54	0.17	1.00	0.11	11.00	0.72	3.00	0.27
SMC02548	SMC02548_3/28/2009_1	3/28/2009 0:00:00	BMI	0.93	0.96	0.90																					0.51	0.02																	19.20			
SMC02563	SMC02563_3/30/2009	3/30/2009 0:00:00	BMI	0.57	0.67	0.48																					0.26	0.10																	10.60			
SMC02563	SMC02563_3/31/2009	3/31/2009 0:00:00	BMI	0.56	0.57	0.55																					0.11	0.35																	15.10			
SMC02563	SMC02563_6/24/2010_1	6/24/2010 0:00:00	BMI	0.49	0.57	0.41	0.91	2.00	0.25	0.92	9.00	0.60	3.636364e-03	0.00	0.00	0.01	1.00	0.12	0.00	0.00	0.56	8.00	0.53	0.86	0.01	8.95	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.05	2.00	0.13	1.45	0.00	0.00	0.00	0.66	3.636364e-03	1.00	0.12	15.00	0.33	5.00	0.33
SMC02573	SMC02573_4/3/2009_1	4/3/2009 0:00:00	BMI	0.64	0.75	0.52																					0.27	6.8e-03																	10.80			
SMC02573	SMC02573_6/9/2010_1	6/9/2010 0:00:00	BMI	0.67	0.77	0.56	0.25	2.00	0.28	0.97	8.00	0.72	0.00	0.00	0.00	0.56	2.00	0.28	0.00	0.00	0.55	6.00	0.54	0.84	0.12	2.63	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.72	0.16	2.00	0.28	11.00	8.0e-03	2.00	0.18
SMC02585	SMC02585_4/4/2009_1	4/4/2009 0:00:00	BMI	0.89	1.03	0.75																					0.25	0.52																	19.55			
SMC02622	SMC02622_4/6/2009_1	4/6/2009 0:00:00	BMI	0.47	0.51	0.44																					0.10	0.27																	8.00			
SMC02622	SMC02622_6/15/2010_1	6/15/2010 0:00:00	BMI	0.44	0.51	0.37	0.96	1.00	0.25	0.98	5.00	0.62	0.01	0.00	0.00	4.761905e-03	1.00	0.25	0.00	0.00	0.40	3.00	0.37	0.97	8.0e-03	0.66	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.67	0.01	1.00	0.25	8.00	0.27	2.00	0.25
SMC02644	SMC02644_4/7/2009_1	4/7/2009 0:00:00	BMI	0.72	0.79	0.66																					0.18	0.72																	10.85			
SMC02644	SMC02644_6/30/2011_1	6/30/2011 0:00:00	BMI	0.71	0.79	0.63	0.84	1.00	0.25	0.56	6.00	0.50	0.00	0.00	0.00	0.07	2.00	0.50	0.00	0.00	0.18	2.00	0.16	0.70	0.02	1.33	0.16	0.00	0.00	0.00	0.34	1.00	0.08	0.35	3.00	0.25	1.70	0.00	0.00	0.00	0.77	0.07	1.00	0.25	12.00	0.71	5.00	0.41
SMC02656	SMC02656_4/8/2009_1	4/8/2009 0:00:00	BMI	0.66	0.67	0.65																					0.19	0.22																	13.80			
SMC02656	SMC02656_6/23/2009_1	6/23/2009 0:00:00	BMI	0.64	0.67	0.60	0.68	1.00	0.11	0.83	10.17	0.71	4.987531e-03	0.00	0.00	0.20	2.00	0.22	0.00	0.00	0.64	9.00	0.64	0.87	0.16	2.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.64	0.02	2.00	0.22	14.00	0.21	4.00	0.28
SMC02702	SMC02702_4/9/2009_1	4/9/2009 0:00:00	BMI	0.50	0.52	0.49																					0.14	0.28																	7.00			
SMC02749	SMC02749_4/11/2009_1	4/11/2009 0:00:00	BMI	0.72	0.77	0.67																					0.17	0.45																	11.20			
SMC02764	SMC02764_4/12/2009_1	4/12/2009 0:00:00	BMI	0.81	0.98	0.65																					0.33	0.07																	23.20			
SMC02774	SMC02774_4/13/2009_1	4/13/2009 0:00:00	BMI	0.69	0.85	0.53																					0.18	8.5e-03																	10.25			
SMC02804	SMC02804_4/14/2009_1	4/14/2009 0:00:00	BMI	0.73	0.88	0.58																					0.26	0.23																	10.75			
SMC02804	SMC02804_6/20/2011_1	6/20/2011 0:00:00	BMI	0.72	0.90	0.55	0.14	1.00	0.14	0.84	7.00	0.58	0.06	0.00	0.00	0.07	2.00	0.28	0.00	0.00	0.14	4.00	0.33	0.75	0.60	2.31	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.70	0.68	2.00	0.28	12.00	0.22	3.00	0.25
SMC02873	SMC02873_4/15/2009_1	4/15/2009 0:00:00	BMI	1.12	1.21	1.03																					0.36	0.09																	32.25			
SMC02884	SMC02884_4/16/2009_1	4/16/2009 0:00:00	BMI	0.64	0.64	0.63																					0.30	0.27																	12.55			
SMC02884	SMC02884_6/23/2010_1	6/23/2010 0:00:00	BMI	0.60	0.64	0.56	0.77	1.00	0.12	0.93	11.00	0.78	0.03	0.00	0.00	2.659574e-03	1.00	0.12	0.00	0.00	0.58	3.00	0.21	0.77	0.13	6.19	0.35	0.00	0.00	0.00	0.06	1.00	0.07	2.0e-03	1.00	0.07	1.55	0.00	0.00	0.00	0.63	0.08	4.00	0.50	14.00	0.25	6.00	0.42
SMC02902	SMC02902_4/19/2009_1	4/19/2009 0:00:00	BMI	0.84	1.00	0.68																					0.13	0.70																	14.65			
SMC02902	SMC02902_4/20/2009_1	4/20/2009 0:00:00	BMI	0.84	1.00	0.68																					0.13	0.70																	14.65			
SMC02902	SMC02902_8/2/2011_1	8/2/2011 0:00:00	BMI	0.76	0.83	0.51	0.03	2.00	0.40	28.28	7.00	0.58	0.00	0.00	0.00	4.424779e-03	1.00	0.20	0.00	0.00	0.01	4.00	0.33	0.90	0.01	8.92	0.08	0.00	0.00	0.00	0.01	1.00	0.08	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.71	0.96	2.00	0.40	12.00	0.70	5.00	0.41
SMC02905	SMC02905_4/21/2009_1	4/21/2009 0:00:00	BMI	0.48	0.53	0.42																					0.00	0.23																	9.30			
SMC02920	SMC02920_4/22/2009_1	4/22/2009 0:00:00	BMI	0.56	0.58	0.54																					0.00	0.55																	9.45			
SMC02933	SMC02933_4/23/2009	4/23/2009 0:00:00	BMI	0.74	1.01	0.47																					0.12	0.20																	16.60			
SMC02947	SMC02947_4/24/2009_1	4/24/2009 0:00:00	BMI	0.62	0.57	0.68																					0.24	0.89																	10.30			
SMC02947	SMC02947_7/12/2011_1	7/12/2011 0:00:00	BMI	0.57	0.60	0.53	0.25	2.00	0.28	0.74	7.00	0.53	0.00	0.00	0.00	0.01	1.00	0.14	0.00	0.00	0.06	3.00	0.23	0.81	0.01	10.25	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.06	2.00	0.15	1.61	2.0e-03	1.00	0.07	0.72	0.71	3.00	0.42	13.00	0.88	5.00	0.38
SMC02984	SMC02984_4/27/2009_1	4/27/2009 0:00:00	BMI	0.58	0.56	0.61																					0.15	0.83																	12.80			
SMC02984	SMC02984_6/23/2010_1	6/23/2010 0:00:00	BMI	0.52	0.51	0.53	0.52	2.00	0.28	0.86	7.00	0.50	0.02	0.00	0.00	0.06	1.00	0.14	0.00	0.00	0.09	5.00	0.35	0.81	0.06	2.95	0.21	0.00	0.00	0.00	2.0e-03	1.00	0.07	0.03	1.00	0.07	1.58	2.0e-03	1.00	0.07	0.69	0.20	2.00	0.28	14.00	0.81	8.00	0.57
SMC03011	SMC03011_4/28/2009_1	4/28/2009 0:00:00	BMI	0.66	0.78	0.54																					0.19	0.20																	15.35			
SMC03048	SMC03048_4/5/2012_1	4/5/2012 0:00:00	BMI	0.78	0.96	0.60																					0.10	0.28																	9.70			
SMC03110	SMC03110_4/29/2009_1	4/29/2009 0:00:00	BMI	0.74	0.78	0.70																					0.09	0.88																	21.65			
SMC03110	SMC03110_7/26/2011_1	7/26/2011 0:00:00	BMI	0.66	0.74	0.56	0.10	1.00	0.10	40.90	10.00	0.45	0.51	2.00	0.20	0.12	2.00	0.20	0.00	0.00	0.03	5.00	0.22	0.77	0.01	5.14	0.09	0.00	0.00	0.00	0.04	2.00	0.09	0.03	1.00	0.04	1.50	2.0e-03	1.00	0.04	0.54	0.17	3.00	0.30	22.00	0.87	11.00	0.50
SMC03133	SMC03133_4/30/2009_1	4/30/2009 0:00:00	BMI	0.65	0.64	0.67																					0.43	0.01																	8.85			
SMC03133	SMC03133_6/2/2010_1	6/2/2010 0:00:00	BMI	0.68	0.67	0.70	0.75	1.00	0.14	0.90	7.00	0.70	0.06	1.00	0.14	0.13	3.00	0.42	0.00	0.00	0.67	2.00	0.20	0.86	0.07	2.66	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.06	2.00	0.20	1.31	0.00	0.00	0.00	0.60	0.04	2.00	0.28	10.00	0.02	2.00	0.20
SMC03210	SMC03210_5/1/2009_1	5/1/2009 0:00:00	BMI	0.87	0.87	0.87																					0.62	0.03																	12.40			
SMC03210	SMC03210_5/2/2009_1	5/2/2009 0:00:00	BMI	0.91	1.02	0.81																					0.52	0.02																	16.85			
SMC03222	SMC03222_5/4/2009_1	5/4/2009 0:00:00	BMI	0.68	0.62	0.74																					0.18	0.79																	13.70			
SMC03268	SMC03268_5/28/2009_1	5/28/2009 0:00:00	BMI	0.71	0.85	0.57	0.47	1.00	0.12	0.86	11.80	0.75	0.04	0.00	0.00	0.12	2.00	0.25	0.00	0.00	0.47	6.00	0.37	0.55	0.21	2.66	0.25	0.00	0.00	0.00	8.0e-03	1.00	0.06	0.03	1.00	0.06	2.15	0.00	0.45	0.00	0.84	0.18	2.00	0.25	16.00	0.16	4.00	0.25
SMC03268	SMC03268_5/6/2009	5/6/2009 0:00:00	BMI	0.71	0.85	0.58																					0.23	0.16																	16.60			
SMC03304	SMC03304_5/8/2009_1	5/8/2009 0:00:00	BMI	0.59	0.67	0.52																					0.28	0.05																	7.00			
SMC03304	SMC03304_6/29/2011_1	6/29/2011 0:00:00	BMI	0.63	0.67	0.60	0.88	1.00	0.14	0.98	8.00	0.88	4.219409e-03	0.00	0.00	0.02	2.00	0.28	0.00	0.00	0.88	4.00	0.44	0.91	0.06	2.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.76	0.00	0.00	0.00	0.29	0.05	1.00	0.14	9.00	0.05	2.00	0.22
SMC03320	SMC03320_4/6/2012_1	4/6/2012 0:00:00	BMI	0.61	0.74	0.49																					0.06	0.04																	15.00			
SMC03401	SMC03401_5/10/2009_1	5/10/2009 0:00:00	BMI	1.13	1.20	1.05																					0.29	0.48																	36.40			
SMC03438	SMC03438_5/11/2009_1	5/11/2009 0:00:00	BMI	0.89	1.03	0.74																					0.21	0.69																	18.15			
SMC03510	SMC03510_5/13/2009_1	5/13/2009 0:00:00	BMI	0.87	0.83	0.90																					0.18	0.32																	20.85			
SMC03510	SMC03510_7/21/2011_1	7/21/2011 0:00:00	BMI	0.85	0.81	0.85	0.13	2.00	0.12	44.94	13.00	0.56	0.01	1.00	0.06	0.15	3.00	0.18	3.50	0.17	0.23	7.00	0.30	0.65	0.46	2.66	0.17	0.00	0.00	0.00	4.0e-03	1.00	0.04	0.06	1.00	0.04	2.03	4.0e-03	1.00	0.04	0.79	0.67	7.00	0.43	23.00	0.31	8.00	0.34
SMC03523	SMC03523_5/14/2009_1	5/14/2009 0:00:00	BMI	0.66	0.72	0.61																					0.11	0.87																	17.50			
SMC03523	SMC03523_5/15/2009_1	5/15/2009 0:00:00	BMI	0.60	0.59	0.60																					0.15	0.92																	12.65			
SMC03533	SMC03533_5/16/2009_1	5/16/2009 0:00:00	BMI	0.59	0.77	0.41																					0.09	0.04																	11.00			
SMC03687	SMC03687_5/19/2009_1	5/19/2009 0:00:00	BMI	0.30	0.33	0.27																					0.00	3.1e-03																	2.55			
SMC03687	SMC03687_6/2/2010_1	6/2/2010 0:00:00	BMI	0.30	0.33	0.27	1.00	1.00	1.00	1.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	2.00	0.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	7.976e-03	0.00	0.00	0.00	3.00	4.0e-03	2.00	0.66
SMC03737	SMC03737_5/20/2009_1	5/20/2009 0:00:00	BMI	0.63	0.53	0.73																					0.30	0.40																	12.00			
SMC03786	SMC03786_5/21/2009_1	5/21/2009 0:00:00	BMI	1.22	1.22	1.22																					0.46	0.33																	29.90			
SMC03832	SMC03832_5/22/2009_1	5/22/2009 0:00:00	BMI	0.71	0.70	0.72																					0.11	0.58																	17.20			
SMC03929	SMC03929_5/23/2009_1	5/23/2009 0:00:00	BMI	0.91	1.00	0.82																					0.27	0.40																	20.70			
SMC03944	SMC03944_5/24/2009_1	5/24/2009 0:00:00	BMI	0.51	0.45	0.57																					0.13	0.89																	6.80			
SMC03971	SMC03971_5/25/2009_1	5/25/2009 0:00:00	BMI	0.33	0.21	0.45																					0.00	0.89																	8.85			
SMC03971	SMC03971_7/11/2011_1	7/11/2011 0:00:00	BMI	0.25	0.24	0.25	0.02	1.00	0.33	0.98	7.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	3.00	0.33	0.95	0.00	6.03	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.11	0.01	1.00	0.11	1.07	0.00	0.00	0.00	0.56	0.00	0.00	0.00	9.00	0.90	5.00	0.55
SMC03988	SMC03988_5/27/2009_1	5/27/2009 0:00:00	BMI	0.98	1.21	0.75																					0.25	0.57																	15.65			
SMC03988	SMC03988_6/29/2011_1	6/29/2011 0:00:00	BMI	0.92	1.13	0.71	0.60	1.00	0.12	0.90	9.00	0.50	0.02	1.00	0.12	0.17	3.00	0.37	0.00	0.00	0.32	5.00	0.27	0.77	0.12	2.66	0.22	0.00	0.00	0.00	4.0e-03	1.00	0.05	0.02	2.00	0.11	1.75	4.0e-03	1.00	0.05	0.72	0.16	2.00	0.25	18.00	0.55	7.00	0.38
SMC04008	SMC04008_5/29/2009_1	5/29/2009 0:00:00	BMI	0.92	1.09	0.74																					0.20	0.44																	19.05			
SMC04047	SMC04047_5/14/2009_1	5/14/2009 0:00:00	BMI	0.65	0.91	0.40	0.48	1.00	0.12	0.61	6.87	0.46	7.575758e-03	1.00	0.12	0.21	1.97	0.25	0.00	0.00	0.21	5.00	0.33	0.71	0.06	1.65	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.30	3.00	0.20	1.76	0.00	0.00	0.00	0.76	0.01	1.00	0.12	15.00	0.78	7.00	0.46
SMC04047	SMC04047_5/30/2009_1	5/30/2009 0:00:00	BMI	0.71	0.88	0.54																					0.13	0.78																	14.95			
SMC04054	SMC04054_5/27/2009_1	5/27/2009 0:00:00	BMI	0.70	0.83	0.56					8.80						1.80		0.00											0.05							2.00		1.00									
SMC04054	SMC04054_5/31/2009_1	5/31/2009 0:00:00	BMI	0.76	0.81	0.71																					0.15	0.59																	18.25			
SMC04086	SMC04086_6/1/2009_1	6/1/2009 0:00:00	BMI	0.95	0.99	0.91																					0.15	0.65																	24.70			
SMC04086	SMC04086_6/2/2009_1	6/2/2009 0:00:00	BMI	1.03	0.97	1.09																					0.24	0.42																	30.25			
SMC04121	SMC04121_6/3/2009_1	6/3/2009 0:00:00	BMI	0.66	0.78	0.55																					0.11	0.67																	17.00			
SMC04132	SMC04132_6/4/2009_1	6/4/2009 0:00:00	BMI	0.73	0.76	0.70																					0.18	0.54																	15.90			
SMC04132	SMC04132_6/5/2009_1	6/5/2009 0:00:00	BMI	0.77	0.84	0.70																					0.17	0.47																	16.50			
SMC04134	SMC04134_6/6/2009_1	6/6/2009 0:00:00	BMI	0.84	0.86	0.83																					0.24	0.36																	20.45			
SMC04134	SMC04134_7/26/2011_1	7/26/2011 0:00:00	BMI	0.75	0.81	0.72	0.03	1.00	0.10	39.39	10.00	0.50	0.08	3.00	0.30	0.66	3.00	0.30	0.00	0.00	0.33	3.00	0.15	0.66	0.18	3.96	0.25	0.00	0.00	0.00	0.24	2.00	0.10	0.01	2.00	0.10	2.11	2.0e-03	1.00	0.05	0.81	0.21	2.00	0.20	20.00	0.36	8.00	0.40
SMC04175	SMC04175_6/11/2009_1	6/11/2009 0:00:00	BMI	0.93	0.97	0.90	0.30	4.00	0.18	0.67	13.90	0.40	0.09	2.00	0.09	0.37	7.00	0.31	3.00	0.08	0.09	7.00	0.20	0.56	0.10	9.84	0.25	0.01	2.00	0.05	0.00	0.00	0.00	0.05	4.00	0.11	2.47	4.0e-03	1.95	0.05	0.86	0.09	5.00	0.22	35.00	0.46	9.00	0.25
SMC04175	SMC04175_6/7/2009_1	6/7/2009 0:00:00	BMI	0.98	0.94	1.03																					0.25	0.46																	34.80			
