"StationID"	"Lat_Dec"	"Long_Dec"	"StreamType"	"WBID"	"Elevation"	"InvertReg"	"BenSampID"	"RepNum"	"CollDate"	"Comments"	"CollMeth"	"FieldGearID"	"Habitat"	"WQX_FinalID"	"FinalID"	"Individuals"	"IndividualsCorrected"	"LargeRare"	"Stage"
"UGLAN000.60"	33.5864811	-109.1296708	"Perennial"	"15040004-500"	5725	"cold"	2398	1	1992-05-19	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	8	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2414	1	1992-05-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	4	FALSE	"L"
"SPWRC000.48"	31.8650172	-109.3298514	"Perennial"	"15050201-433"	6260	"cold"	2418	1	1992-04-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	2	FALSE	"L"
"CGRYA000.05"	36.1973422	-112.450875	"Perennial"	"15010002-871"	2160	"warm"	2429	1	1993-07-02	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	16	FALSE	"L"
"CGTAP000.08"	36.3709544	-112.4683333	"Perennial"	"15010002-696"	2000	"cold"	2431	1	1993-07-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	2	FALSE	"L"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	2434	1	1993-06-11	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	8	FALSE	"L"
"LCCHC077.84"	34.3996197	-110.8674892	"Perennial"	"15020010-006"	6670	"cold"	2436	1	1993-06-10	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	5	20	FALSE	"L"
"LCLCR352.57"	34.0779042	-109.4268253	"Perennial"	"15020001-011"	7490	"cold"	2438	1	1993-06-14	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	16	FALSE	"L"
"LCPAD001.30"	33.9179678	-109.1513286	"Perennial"	"15020001-305"	8485	"cold"	2442	1	1993-06-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	16	FALSE	"L"
"LCRUD007.23"	34.0110214	-109.2816122	"Perennial"	"15020001-026"	8100	"cold"	2443	1	1993-06-01	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	8	FALSE	"L"
"LCSLR001.42"	34.0707514	-109.4102656	"Perennial"	"15020001-027"	7620	"cold"	2444	1	1993-06-16	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	4	FALSE	"L"
"SRCKN001.61"	33.6818578	-109.4441125	"Perennial"	"15060101-026"	7200	"cold"	2467	1	1993-06-17	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	8	FALSE	"L"
"SRDEV000.38"	33.822965	-110.86081	"Perennial"	"15060103-801"	3420	"warm"	2470	1	1993-05-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	16	FALSE	"L"
"SREFB008.27"	33.822135	-109.2968867	"Perennial"	"15060101-009"	7920	"cold"	2471	1	1993-06-17	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	16	FALSE	"L"
"SRNBE000.86"	33.5964006	-109.4337589	"Perennial"	"15060101-022"	7740	"cold"	2474	1	1993-06-18	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	12	192	FALSE	"L"
"SRRES000.33"	33.6991828	-109.4773972	"Perennial"	"15060101-010"	6790	"cold"	2475	1	1993-06-17	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	7	28	FALSE	"L"
"UGCMB004.23"	33.7388033	-109.0971569	"Perennial"	"15040004-028"	6670	"cold"	2485	1	1993-06-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	32	FALSE	"L"
"SPWRC000.48"	31.8650172	-109.3298514	"Perennial"	"15050201-433"	6260	"cold"	2508	1	1993-04-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	14	28	FALSE	"L"
"CGTAP000.08"	36.3709544	-112.4683333	"Perennial"	"15010002-696"	2000	"cold"	2526	1	1994-07-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	43	322.5	FALSE	"L"
"LCCHC073.26"	34.4404519	-110.8402669	"Perennial"	"15020010-006"	6470	"cold"	2532	1	1994-06-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	3	45	FALSE	"L"
"LCPAD001.30"	33.9179678	-109.1513286	"Perennial"	"15020001-305"	8485	"cold"	2538	1	1994-06-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	2	FALSE	"L"
"LCRUD007.23"	34.0110214	-109.2816122	"Perennial"	"15020001-026"	8100	"cold"	2540	1	1994-06-20	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	3	90	FALSE	"L"
"LCSLR001.42"	34.0707514	-109.4102656	"Perennial"	"15020001-027"	7620	"cold"	2541	1	1994-06-16	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	8	8	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2547	1	1994-06-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	20	FALSE	"L"
"SPWRC000.48"	31.8650172	-109.3298514	"Perennial"	"15050201-433"	6260	"cold"	2550	1	1994-04-04	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	30	FALSE	"L"
"LCSLR001.42"	34.0707514	-109.4102656	"Perennial"	"15020001-027"	7620	"cold"	2554	1	1995-06-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	60	FALSE	"L"
"SRRES000.33"	33.6991828	-109.4773972	"Perennial"	"15060101-010"	6790	"cold"	2568	1	1995-06-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	6	30	FALSE	"L"
"VREVR051.15"	34.4211114	-111.2632925	"Perennial"	"15060203-022A"	5840	"cold"	2584	1	1995-05-11	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	15	FALSE	"L"
"VRPIE016.49"	34.4210325	-111.4409	"Perennial"	"15060203-049"	5760	"cold"	2596	1	1995-05-23	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	5	FALSE	"L"
"VRWCL036.37"	34.5531389	-111.4075278	"Perennial"	"15060203-026A"	5985	"cold"	2617	1	1995-05-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	15	FALSE	"L"
"SRDEV000.38"	33.822965	-110.86081	"Perennial"	"15060103-801"	3420	"warm"	2623	1	1996-05-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	7.5	FALSE	"L"
"LCCHC073.26"	34.4404519	-110.8402669	"Perennial"	"15020010-006"	6470	"cold"	2633	1	1997-05-20	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	2	FALSE	"L"
"VRPIE000.29"	34.2243308	-111.4885189	"Perennial"	"15060203-049"	3360	"warm"	2652	1	1995-10-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1.06666666666667	4	FALSE	"L"
"VRPIE016.49"	34.4210325	-111.4409	"Perennial"	"15060203-049"	5760	"cold"	2653	1	1995-10-16	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2.97723292469352	17	FALSE	"L"
"VRWCL023.36"	34.5610081	-111.5258764	"Perennial"	"15060203-026B"	5000	"cold"	2672	1	1995-10-26	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	15	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2674	1	1995-10-23	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	3.03030303030303	13	FALSE	"L"
"VRPIE016.49"	34.4210325	-111.4409	"Perennial"	"15060203-049"	5760	"cold"	2684	1	1997-05-21	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	16	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2693	1	1997-05-20	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	3	8.01	FALSE	"L"
"LCLCR352.57"	34.0779042	-109.4268253	"Perennial"	"15020001-011"	7490	"cold"	2695	1	1998-06-02	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	6	FALSE	"L"
"LCSLR001.42"	34.0707514	-109.4102656	"Perennial"	"15020001-027"	7620	"cold"	2696	1	1998-06-02	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	9	270	FALSE	"L"
"SRFIS004.49"	33.6846358	-109.3968886	"Perennial"	"15060101-032"	7640	"cold"	2709	1	1998-06-09	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	40	FALSE	"L"
"SRNBE000.86"	33.5964006	-109.4337589	"Perennial"	"15060101-022"	7740	"cold"	2710	1	1998-06-11	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	5	75	FALSE	"L"
"SRNBE000.86"	33.5964006	-109.4337589	"Perennial"	"15060101-022"	7740	"cold"	2710	2	1998-06-11	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	6	45	FALSE	"L"
"SRRES000.33"	33.6991828	-109.4773972	"Perennial"	"15060101-010"	6790	"cold"	2712	1	1998-06-10	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	17	102	FALSE	"L"
"VROAK047.96"	34.9929319	-111.736965	"Perennial"	"15060202-019"	5400	"cold"	2725	1	1998-05-07	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	6	90	FALSE	"L"
"VRWCL036.37"	34.5531389	-111.4075278	"Perennial"	"15060203-026A"	5985	"cold"	2749	1	1992-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	8	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2759	1	1992-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	4	FALSE	"L"
"VRWBV012.56"	34.6739211	-111.6701661	"Perennial"	"15060202-004"	4025	"warm"	2760	1	1992-10-01	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	8	FALSE	"L"
"VRSYH000.25"	34.0796208	-111.7018136	"Perennial"	"15060203-055"	2080	"warm"	2771	1	1993-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	3	24	FALSE	"L"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2789	1	1993-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	16	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2800	1	1993-09-22	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	8	FALSE	"L"
"VRWBV012.56"	34.6739211	-111.6701661	"Perennial"	"15060202-004"	4025	"warm"	2811	1	1999-05-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	10	FALSE	"L"
"LCWLR000.92"	33.99375	-109.4651389	"Perennial"	"15020001-013B"	8480	"cold"	2834	1	2000-06-28	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	10	FALSE	"L"
"SRTON056.39"	34.308	-111.0723611	"Perennial"	"15060105-013A"	5120	"cold"	2869	1	2000-05-02	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	5	120	FALSE	"L"
"VRWCL036.37"	34.5531389	-111.4075278	"Perennial"	"15060203-026A"	5985	"cold"	2899	1	1994-10-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	30	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2901	1	1994-10-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	5	300	FALSE	"L"
"LCCHC073.26"	34.4404519	-110.8402669	"Perennial"	"15020010-006"	6470	"cold"	2919	1	1994-10-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	5	75	FALSE	"L"
"VREVR051.15"	34.4211114	-111.2632925	"Perennial"	"15060203-022A"	5840	"cold"	2928	1	1995-10-23	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	9	45	FALSE	"L"
"VROAK047.96"	34.9929319	-111.736965	"Perennial"	"15060202-019"	5400	"cold"	2935	1	1995-10-02	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	0.99290780141844	28	FALSE	"L"
"VROAK043.73"	34.9463489	-111.7532292	"Perennial"	"15060202-018B"	4960	"cold"	2936	1	1995-10-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	8	FALSE	"L"
"VROAK038.61"	34.8861894	-111.7327094	"Perennial"	"15060202-018C"	4365	"warm"	2937	1	1995-10-20	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1.12359550561798	3	FALSE	"L"
"VRWEB009.13"	34.3993353	-111.3648528	"Perennial"	"15060203-058"	5380	"cold"	2970	1	1995-10-23	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	2	FALSE	"L"
"LCMIN018.05"	34.1799675	-109.6188642	"Perennial"	"15020002-648"	8070	"cold"	3002	1	1996-05-19	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1.13314447592068	4	FALSE	"L"
"VRSYH000.25"	34.0796208	-111.7018136	"Perennial"	"15060203-055"	2080	"warm"	3007	1	1996-04-16	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	5	FALSE	"L"
"UGBON006.41"	32.9565628	-109.5318014	"Perennial"	"15040005-030"	3180	"warm"	3010	1	1996-05-15	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	20	FALSE	"L"
"UGCMB004.23"	33.7388033	-109.0971569	"Perennial"	"15040004-028"	6670	"cold"	3011	1	1996-05-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	96	FALSE	"L"
"UGFRY009.52"	32.7435403	-109.8391086	"Perennial"	"15040005-988"	5800	"cold"	3014	1	1996-05-15	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1.79640718562874	3	FALSE	"L"
"SPBHC004.66"	32.4023083	-110.5444336	"Perennial"	"15050203-010A"	3160	"warm"	3016	1	1996-04-29	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	60	FALSE	"L"
"VROAK049.65"	35.0140278	-111.7386111	"Perennial"	"15060202-019"	5550	"cold"	3020	1	1993-01-05	"StationID changed from VROAK048.81 to match WQDB - akc 10/16/08"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	1	FALSE	"L"
"VRWBV012.56"	34.6739211	-111.6701661	"Perennial"	"15060202-004"	4025	"warm"	3022	1	1993-01-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	1	FALSE	"L"
"VRWBV012.56"	34.6739211	-111.6701661	"Perennial"	"15060202-004"	4025	"warm"	3027	1	1993-01-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	2	FALSE	"L"
"LCELR000.99"	33.9908056	-109.4531944	"Perennial"	"15020001-230"	8600	"cold"	3045	1	2001-06-28	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	160	FALSE	"L"
"LCLCR350.32"	34.0865744	-109.4032839	"Perennial"	"15020001-011"	7305	"cold"	3050	1	2001-06-27	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	15	FALSE	"L"
"LCWLR000.92"	33.99375	-109.4651389	"Perennial"	"15020001-013B"	8480	"cold"	3054	1	2001-06-28	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	2	40	FALSE	"L"
"LCWLR004.09"	33.9631111	-109.5006389	"Perennial"	"15020001-013A"	9160	"cold"	3055	1	2001-06-27	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	24	FALSE	"L"
"VROAK031.38"	34.8244444	-111.8063889	"Perennial"	"15060202-018C"	4000	"warm"	3083	1	2001-05-31	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	24	FALSE	"L"
"CGTAP000.08"	36.3709544	-112.4683333	"Perennial"	"15010002-696"	2000	"cold"	3159	1	1992-06-16	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	16	32	FALSE	"L"
"LCCHC073.26"	34.4404519	-110.8402669	"Perennial"	"15020010-006"	6470	"cold"	3163	1	1992-06-24	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	4	4	FALSE	"L"
"LCCHC075.04"	34.4221192	-110.8536003	"Perennial"	"15020010-006"	6535	"cold"	3164	1	1992-06-23	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	2	2	FALSE	"L"
"LCPAD001.30"	33.9179678	-109.1513286	"Perennial"	"15020001-305"	8485	"cold"	3175	1	1992-06-04	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	3	12	FALSE	"L"
"LCSLR001.42"	34.0707514	-109.4102656	"Perennial"	"15020001-027"	7620	"cold"	3177	1	1992-07-08	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	4	FALSE	"L"
"MGANT013.35"	34.1959989	-112.7150386	"Perennial"	"15070103-010"	3850	"warm"	3184	1	1992-05-08	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	4	FALSE	"L"
"SREFB008.27"	33.822135	-109.2968867	"Perennial"	"15060101-009"	7920	"cold"	3237	1	1992-06-08	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	2	4	FALSE	"L"
"SRNBE000.86"	33.5964006	-109.4337589	"Perennial"	"15060101-022"	7740	"cold"	3243	1	1992-06-11	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	7	14	FALSE	"L"
"SRRES000.33"	33.6991828	-109.4773972	"Perennial"	"15060101-010"	6790	"cold"	3245	1	1992-06-05	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	4	FALSE	"L"
"UGBLR046.35"	33.6844894	-109.0830556	"Perennial"	"15040004-026"	6110	"cold"	3253	1	1992-05-18	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	1	FALSE	"L"
"UGCMB004.23"	33.7388033	-109.0971569	"Perennial"	"15040004-028"	6670	"cold"	3255	1	1992-05-18	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	1	FALSE	"L"
"UGLAN000.60"	33.5864811	-109.1296708	"Perennial"	"15040004-500"	5725	"cold"	3264	1	1992-05-19	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	2	FALSE	"L"
"SRWFB005.34"	33.7941625	-109.4234019	"Perennial"	"15060101-048"	7800	"cold"	3327	1	1992-05-13	"1992 data added, from spreadsheets, not EDAS"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	2	8	FALSE	"L"
"LCWLR001.23"	33.9892575	-109.4652972	"Perennial"	"15020001-013A"	8550	"cold"	3532	1	1992-07-07	"Reloaded by akc- replacing BenSampID3179 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	1	4	FALSE	"L"
"VRWOK000.82"	34.9965278	-111.7496944	"Perennial"	"15060202-020"	5310	"cold"	3600	1	1992-05-13	"Reloaded by akc- replacing BenSampID3320 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Antocha"	"Antocha"	2	8	FALSE	"L"
"SRHAY000.04"	33.8088889	-109.4221667	"Perennial"	"15060101-353"	7900	"cold"	3616	1	2008-06-17	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	4	FALSE	"L"
"SRTON059.43"	34.3389722	-111.0959167	"Perennial"	"15060105-013A"	5440	"cold"	3623	1	2008-05-14	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	63.83	FALSE	"L"
"SRWFB005.34"	33.7941625	-109.4234019	"Perennial"	"15060101-048"	7800	"cold"	3624	1	2008-06-17	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	3	38.4	FALSE	"L"
"VREVR051.15"	34.4211114	-111.2632925	"Perennial"	"15060203-022A"	5840	"cold"	3633	1	2008-06-24	"2008 AZDEQ Benthos Taxa (pin5154.5)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	5	5	FALSE	"L"
"MGSYD009.13"	34.3473903	-111.9514033	"Perennial"	"15070102-024B"	4090	"warm"	3663	1	2008-11-19	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	1	FALSE	"L"
"SRWFB005.34"	33.7941625	-109.4234019	"Perennial"	"15060101-048"	7800	"cold"	3682	1	2008-10-22	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	5.79	FALSE	"L"
"UGBLR046.35"	33.6844894	-109.0830556	"Perennial"	"15040004-026"	6110	"cold"	3686	1	2008-11-19	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	1.2	FALSE	"L"
"VREVR051.15"	34.4211114	-111.2632925	"Perennial"	"15060203-022A"	5840	"cold"	3690	1	2008-10-20	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	5	73.85	FALSE	"L"
"VROAK048.92"	35.00475	-111.7354167	"Perennial"	"15060202-019"	5470	"cold"	3691	1	2008-11-05	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	4	FALSE	"L"
"VROAK048.92"	35.00475	-111.7354167	"Perennial"	"15060202-019"	5470	"cold"	3691	2	2008-11-05	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	1	FALSE	"L"
"VRWBV012.56"	34.6739211	-111.6701661	"Perennial"	"15060202-004"	4025	"warm"	3694	2	2008-11-06	"2008 AZDEQ Fall Benthos Taxa (pin5154.3).xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	3	18	FALSE	"L"
"UGBLR030.24"	33.5406111	-109.2034167	"Perennial"	"15040004-026"	5220	"cold"	3725	1	2009-06-17	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	19.2	FALSE	"L"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	3730	1	2009-06-18	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	3	3	FALSE	"L"
"UGTRY001.56"	33.7561389	-109.0747222	"Perennial"	"15040004-060"	6790	"cold"	3742	1	2009-06-17	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	1	1	FALSE	"L"
"UGTRY001.56"	33.7561389	-109.0747222	"Perennial"	"15040004-060"	6790	"cold"	3742	2	2009-06-17	"2008 AZDEQ Benthos Taxa (pin 5145.2-1)"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Antocha"	"Antocha"	4	32	FALSE	"L"
